FT-3061-2,FT-3061-3,FT-3061-4,LT-3061-2,FT-3062-1,TT-3061-3,TT-3061-4,PT-3061-3
64.3,112.3,40.0,35.5,40.7,87.6,119.4,-0.94375
64.28,113.63,39.97,35.51,40.59,87.61,119.42,-0.943475
64.352,115.767,40.013,35.458999999999996,40.691,87.619,119.418,-0.9435024999999999
64.5068,116.6903,40.1517,35.373099999999994,40.8519,87.6271,119.42620000000001,-0.9434722499999999
64.57612,113.47127,39.89653,35.225789999999996,41.38671,87.63439,119.42358,-0.9433900249999999
64.498508,110.014143,39.726877,35.11321099999999,40.838038999999995,87.650951,119.411222,-0.9432610225
64.4986572,109.8827287,39.7641893,35.02188989999999,40.504235099999995,87.66585590000001,119.4100998,-0.94325492025
64.62879147999999,111.05445583,40.05777037,34.919700909999996,40.72381159,87.68927031000001,119.40908981999999,-0.943029428225
64.725912332,112.959010247,39.971993333,34.847730819,40.701430431,87.710343279,119.40818083799999,-0.9430464854025
64.7733210988,112.98310922229999,39.8147939997,34.7929577371,40.8412873879,87.7393089511,119.4073627542,-0.94295183686225
64.66598898892,110.49479830006999,39.85331459973,34.753661963389995,41.18715864911,87.77537805599,119.40662647878,-0.942811653176025
64.639390090028,107.61531847006299,39.597983139757,34.70829576705099,41.30844278419901,87.817840250391,119.405963830902,-0.9425754878584225
64.7454510810252,108.61378662305668,39.7181848257813,34.70746619034589,41.767598505779105,87.8460562253519,119.4153674478118,-0.9425829390725802
64.83090597292268,110.22240796075101,39.66636634320317,34.6767195713113,41.93083865520119,87.87145060281672,119.42383070303063,-0.9425346451653221
64.8778153756304,111.82016716467592,39.739729708882855,34.699047614180174,41.677754789681074,87.90430554253504,119.43144763272757,-0.94265618064879
64.86003383806737,114.63815044820834,39.58575673799457,34.719142852762154,41.39997931071297,87.93387498828153,119.42830286945481,-0.9426555625839109
64.75403045426063,114.3343354033875,39.52718106419511,34.72722856748594,41.09998137964167,87.97048748945338,119.44547258250932,-0.9426550063255198
64.75862740883457,111.91090186304874,39.4644629577756,34.74450571073734,40.9599832416775,88.00343874050805,119.45092532425839,-0.9429295056929677
64.87276466795112,109.20981167674385,39.68801666199804,34.71005513966361,41.123984917509745,88.03309486645725,119.43583279183255,-0.9429015551236709
64.94548820115601,106.87883050906947,39.93921499579824,34.649049625697245,40.81158642575877,88.05978537981153,119.42224951264929,-0.9428213996113038
64.87093938104042,104.78094745816253,39.79529349621842,34.50414466312752,40.51042778318289,88.08380684183038,119.42002456138435,-0.9429692596501735
64.82384544293637,102.84285271234629,39.835764146596574,34.38373019681477,40.7893850048646,88.10542615764734,119.41802210524591,-0.9429373336851561
64.90146089864274,100.46856744111166,40.11218773193691,34.25535717713329,41.02044650437814,88.1148835418826,119.40621989472132,-0.9431286003166406
64.98131480877846,99.50171069700049,40.40096895874322,34.03982145941996,40.96840185394033,88.12339518769434,119.40559790524918,-0.9431357402849765
65.03318332790062,99.73153962730044,40.6808720628689,33.925839313477965,40.3015616685463,88.1310556689249,119.39503811472426,-0.9431421662564788
