FT-3061-2,FT-3061-3,FT-3061-4,LT-3061-2,FT-3062-1,TT-3061-3,TT-3061-4,PT-3061-3
71.0,118.3,59.4,40.3,31.8,98.6,132.4,-0.8178000000000001
71.16,118.31,59.57,40.49999999999999,31.77,98.55,132.4,-0.8196150000000001
71.184,120.939,59.673,40.839999999999996,31.993,98.505,132.4,-0.8203685000000001
71.1956,122.7351,59.6857,41.206,32.113699999999994,98.4345,132.4,-0.8218716500000001
70.71604,121.19158999999999,60.057129999999994,41.64540000000001,32.37233,98.35104999999999,132.4,-0.823719485
70.894436,123.19243099999998,60.02141699999999,42.030860000000004,32.255097,98.19594499999998,132.38,-0.8268125365000001
70.3549924,125.1831879,59.9792753,42.327774000000005,32.029587299999996,97.97635049999998,132.34199999999998,-0.83009128285
70.30949316,123.00486911,60.38134777,42.58499660000001,31.756628569999997,97.81871544999998,132.2978,-0.833097154565
69.098543844,125.62438219900001,60.683212993,42.79649694000001,31.930965712999996,97.78684390499998,132.26802,-0.8360224391084999
68.1186894596,125.5719439791,60.8248916937,43.00684724600001,32.2678691417,97.85815951449999,132.241218,-0.8389851951976499
67.50682051364001,125.00474958119,60.57240252433,43.31616252140001,32.121082227529996,97.99234356305,132.21709620000001,-0.8417616756778848
66.756138462276,127.114274623071,60.475162271897005,43.73454626926001,32.278974004777,98.153109206745,132.20538658,-0.8442605081100963
65.7705246160484,125.69284716076389,60.42764604470731,44.29109164233401,32.2010766042993,98.31779828607051,132.194847922,-0.8462344572990868
65.13347215444357,125.76356244468751,60.534881440236575,44.97198247810061,32.47096894386937,98.47601845746345,132.1853631298,-0.848066011569178
64.53012493899921,128.05720620021876,60.16139329621292,45.85478423029054,32.67387204948244,98.6084166117171,132.17682681682,-0.8497144104122603
63.767112445099286,126.06148558019689,60.53525396659163,46.77930580726149,32.8364848445342,98.7375749505454,132.14914413513802,-0.8508679693710343
63.54040120058936,128.3353370221772,60.53172856993247,47.49137522653534,33.17283636008078,98.86381745549086,132.10422972162422,-0.8513011724339308
62.976361080530424,129.0518033199595,60.74855571293922,47.9022377038818,33.1855527240727,98.97743570994177,132.0738067494618,-0.8515810551905377
62.888724972477384,126.96662298796355,60.5237001416453,48.15201393349362,33.06699745166543,99.07969213894759,132.0464260745156,-0.8513379496714839
62.669852475229646,128.9799606891672,60.48133012748077,48.21681254014426,32.88029770649889,99.09172292505284,132.02178346706404,-0.8504041547043355
62.70286722770668,129.12196462025048,60.743197114732695,48.21513128612984,32.682267935849,99.06255063254756,132.01960512035762,-0.849013739233902
62.47258050493601,128.20976815822542,60.78887740325943,48.34361815751686,33.0340411422641,99.1462955692928,132.03764460832187,-0.8475423653105119
62.28532245444241,130.16879134240287,60.619989662933484,48.50925634176517,32.78063702803769,99.27166601236351,132.05388014748968,-0.8456681287794606
62.01679020899817,128.6919122081626,60.33799069664014,48.728330707588654,32.63257332523392,99.41449941112715,132.0784921327407,-0.8431013159015145
61.82511118809835,129.07272098734632,60.43419162697612,49.015497636829785,32.49931599271053,99.51304947001444,132.11064291946664,-0.8400211843113631
61.76260006928851,130.9054488886117,60.55077246427851,49.35394787314681,32.339384393439474,99.47174452301299,132.14957862752,-0.8381840658802268
61.38634006235966,128.75490399975052,60.41569521785066,49.63855308583213,32.13544595409552,99.44457007071169,132.18462076476797,-0.8365856592922041
61.28770605612369,130.04941359977548,60.564125696065595,49.854697777248916,31.971901358685972,99.57011306364052,132.19615868829118,-0.8365770933629837
61.25893545051132,132.04447223979793,60.527713126459034,49.86922799952403,31.994711222817376,99.76310175727647,132.16654281946205,-0.8362393840266853
61.23304190546019,129.85002501581815,60.75494181381313,49.812305199571625,31.965240100535638,99.91679158154882,132.15988853751585,-0.8361554456240168
61.149737714914174,130.9450225142363,60.54944763243182,49.71107467961447,32.298716090482074,99.92511242339394,132.16389968376427,-0.8358599010616151
