FT-3061-2,FT-3061-3,FT-3061-4,LT-3061-2,FT-3062-1,TT-3061-3,TT-3061-4,PT-3061-3
73.4,132.2,50.6,53.8,48.2,82.9,127.1,-0.8937
73.32,130.47,50.46,53.76,48.02,82.9,127.08,-0.8937550000000001
73.138,131.103,50.294,53.564,47.868,82.9,127.062,-0.8940795000000001
73.0342,129.08270000000002,50.4046,53.2776,47.9212,82.89000000000001,127.0458,-0.8942615500000001
73.10078,130.36443000000003,50.304140000000004,52.87984,47.939080000000004,82.88100000000001,127.02122,-0.8943153950000001
73.17070199999999,129.547987,50.503726,52.381856,47.565172000000004,82.8829,126.99909799999999,-0.8941988555
73.20363179999998,129.27318830000002,50.58335340000001,51.8836704,47.82865480000001,82.89461,126.96918819999999,-0.8940939699499999
73.12326861999998,129.32586947000001,50.755018060000005,51.35530336,47.68578932000001,82.935149,126.96226938,-0.893724572955
73.03094175799998,127.873282523,50.88951625400001,50.999773024,47.377210388000016,83.0016341,126.966042442,-0.8935571156594999
73.09784758219999,128.7159542707,51.01056462860001,50.889795721599995,47.239489349200014,83.08147069,126.9694381978,-0.8936264040935499
73.14806282398,127.15435884363,51.169508165740005,51.01081614944,46.93554041428001,83.163323621,127.02249437802,-0.8938537636841949
73.063256541582,127.978922959267,51.102557349166005,51.20973453449599,47.76198637285201,83.24699125890001,127.050244940218,-0.8939483873157754
73.03693088742381,126.2710306633403,50.9723016142494,51.438761081046394,48.03578773556681,83.32229213301002,127.0652204461962,-0.8939785485841979
73.10323779868143,127.57392759700626,50.585071452824465,51.54488497294176,48.30220896201013,83.38006291970902,127.05869840157658,-0.8942806937257781
73.11291401881329,127.51653483730564,50.45656430754202,51.43039647564758,48.501988065809115,83.41205662773812,127.05282856141892,-0.8943876243532004
73.02162261693196,127.30488135357507,50.40090787678781,51.20735682808283,48.9117892592282,83.41085096496431,127.02754570527702,-0.8943188619178803
73.09946035523876,128.01439321821755,50.41081708910903,50.89662114527455,49.130610333305384,83.37976586846789,126.99479113474932,-0.8944769757260923
73.02951431971488,126.5829538963958,50.39973538019813,50.446959030747095,48.61754929997485,83.3317892816211,126.97531202127438,-0.8944542781534831
73.0965628877434,127.59465850675622,50.52976184217832,50.012263127672384,48.265794369977364,83.28861035345898,126.95778081914693,-0.8942688503381349
