FT-3061-2,FT-3061-3,FT-3061-4,LT-3061-2,FT-3062-1,TT-3061-3,TT-3061-4,PT-3061-3
70.1,119.0,37.6,38.3,36.1,82.7,117.1,-0.9465
70.08999999999999,120.32000000000001,38.03,38.42,36.13,82.71000000000001,117.1,-0.946225
70.01099999999998,118.058,38.107,38.588,36.507000000000005,82.72900000000001,117.11,-0.9463075
69.84989999999999,114.4922,38.1163,38.7692,36.84630000000001,82.75610000000002,117.12899999999999,-0.9466017499999999
69.99490999999999,116.02298,38.46467,38.912279999999996,37.361670000000004,82.79049000000002,117.1561,-0.9467015749999999
70.05541899999999,115.71068199999999,38.728203,39.061052,37.335503,82.83144100000001,117.17049,-0.9467914174999998
69.96987709999999,112.5596138,38.8853827,39.274946799999995,37.421952700000006,82.8682969,117.18344099999999,-0.9468172757499999
69.98288939,113.71365241999999,38.90684443,39.44745212,37.34975743000001,82.90146720999999,117.19509689999998,-0.9467855481749999
69.824600451,115.372287178,38.886159987,39.562706908,37.21478168700001,82.91132048899999,117.19558720999999,-0.9469219933574999
69.74214040589999,112.8650584602,39.1875439883,39.576436217200005,37.13330351830001,82.9101884401,117.19602848899999,-0.9469897940217499
69.77792636530998,112.85855261418001,39.228789589470004,39.52879259548,37.789973166470006,82.89916959609,117.19642564009999,-0.9471058146195749
69.87013372877898,114.96269735276202,39.235910630523,39.475913335932,37.18097584982301,82.879252636481,117.19678307608999,-0.9470452331576175
69.94312035590109,114.63642761748582,39.6323195674707,39.4183220023388,37.312878264840705,82.87132737283291,117.20710476848097,-0.9468807098418557
69.87880832031098,111.62278485573725,39.76908761072364,39.41648980210492,36.95159043835663,82.87419463554963,117.20639429163288,-0.9467326388576701
69.79092748827989,113.12050637016353,39.76217884965127,39.35484082189443,37.08643139452097,82.88677517199467,117.20575486246959,-0.9467093749719031
69.8318347394519,114.76845573314716,39.655960964686145,39.329356739704984,37.11778825506888,82.90809765479521,117.22517937622263,-0.9467984374747128
69.91865126550671,112.28161015983244,39.72036486821753,39.326421065734486,37.63600942956199,82.93728788931568,117.25266143860037,-0.9468235937272415
69.98678613895603,113.42344914384918,39.59832838139578,39.45377895916104,37.73240848660579,82.97355910038412,117.27739529474033,-0.9467362343545173
70.04810752506043,114.71110422946427,39.428495543256204,39.65840106324494,37.67916763794521,82.99620319034571,117.2996557652663,-0.9468776109190655
