Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
12,12,16,38,88.5,51.4,41.4,-0.956,56.5,41.5,80.3,119.7,115.6,-0.788,41.1,127.4,22.5,2,C1
12,12,16,39,89.0,51.5,41.6,-0.957,52.6,41.7,80.3,119.5,116.0,-0.794,48.0,120.5,30.7,2,C1
12,12,16,40,89.8,51.4,40.6,-0.962,55.2,41.2,80.2,119.2,116.0,-0.795,51.7,128.6,32.3,2,C1
12,12,16,41,91.2,51.3,39.7,-0.965,55.0,40.8,79.8,118.8,116.0,-0.798,50.9,123.0,32.7,2,C1
12,12,16,42,90.4,51.3,39.8,-0.963,55.6,40.3,79.2,118.5,115.9,-0.8,48.7,127.5,31.6,2,C1
12,12,16,43,91.4,51.4,40.2,-0.961,55.9,40.6,78.8,118.4,115.7,-0.8,48.4,127.2,31.7,2,C1
12,12,16,44,90.8,51.4,40.7,-0.959,57.8,40.9,78.6,118.3,115.6,-0.798,52.7,124.7,29.4,2,C1
12,12,16,45,91.0,51.4,41.2,-0.957,55.0,41.5,78.3,118.2,115.4,-0.804,57.7,130.6,35.4,2,C1
12,12,16,46,78.2,51.4,41.7,-0.957,56.2,41.8,78.1,118.1,114.9,-0.812,62.5,124.0,37.3,2,C1
12,12,16,47,80.7,51.5,41.1,-0.962,54.8,41.6,78.0,117.8,114.7,-0.808,66.6,137.9,42.2,2,C1
12,12,16,48,79.0,51.6,40.0,-0.965,54.4,40.9,77.6,117.1,114.5,-0.814,65.7,134.8,37.5,2,C1
12,12,16,49,81.3,51.5,39.6,-0.965,56.2,40.3,77.1,116.7,114.5,-0.81,62.9,135.6,36.8,2,C1
12,12,16,50,78.9,51.4,40.0,-0.964,54.1,40.3,76.7,116.6,114.4,-0.806,59.3,143.4,37.5,2,C1
12,12,16,51,79.3,51.5,40.5,-0.961,55.1,40.8,76.5,116.9,114.8,-0.805,58.1,138.1,41.7,2,C1
12,12,16,52,81.2,51.5,41.0,-0.958,52.7,41.2,76.4,117.3,114.9,-0.808,60.7,137.1,39.0,2,C1
12,12,16,53,80.9,51.4,41.5,-0.956,55.7,41.7,76.4,117.4,114.7,-0.804,62.9,139.8,40.6,2,C1
12,12,16,54,79.0,51.5,41.7,-0.957,54.5,42.0,76.4,117.5,114.6,-0.805,65.6,133.3,37.6,2,C1
12,12,16,55,78.6,51.6,40.7,-0.962,53.2,41.2,76.3,117.2,114.4,-0.807,66.1,141.8,39.1,2,C1
12,12,16,56,79.8,51.4,39.7,-0.965,54.2,40.3,76.0,116.9,114.4,-0.806,63.7,136.5,41.6,2,C1
12,12,16,57,80.8,51.4,39.8,-0.963,53.8,40.2,75.8,117.0,114.4,-0.805,59.5,135.7,41.2,2,C1
12,12,16,58,78.7,51.4,40.2,-0.961,55.1,40.5,75.6,117.4,114.6,-0.803,57.4,140.3,37.0,2,C1
12,12,16,59,79.9,51.4,40.7,-0.959,55.7,40.8,75.7,117.7,114.6,-0.804,58.1,132.4,42.7,2,C1
12,12,17,0,80.7,51.4,41.3,-0.957,55.4,41.3,75.7,117.7,114.7,-0.807,61.5,139.8,40.9,2,C1
12,12,17,1,81.2,51.4,41.7,-0.955,54.8,41.6,75.8,117.8,114.7,-0.803,64.8,135.5,44.0,2,C1
12,12,17,2,80.9,51.4,41.1,-0.96,52.5,41.4,75.7,117.6,114.7,-0.807,66.9,135.4,39.7,2,C1
12,12,17,3,78.4,51.4,40.2,-0.964,54.0,41.1,75.5,117.6,114.3,-0.808,65.5,139.1,40.4,2,C1
12,12,17,4,80.1,51.4,39.6,-0.964,56.2,40.2,75.2,117.0,114.2,-0.806,62.1,133.0,38.1,2,C1
12,12,17,5,81.2,51.4,40.0,-0.962,55.0,40.3,75.0,117.1,114.3,-0.8,58.5,141.3,43.6,2,C1
