Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
11,8,8,9,65.3,54.3,42.0,-0.958,50.1,49.7,102.3,131.6,119.5,-0.678,45.6,138.4,21.4,2,C1
11,8,8,10,65.1,54.2,42.3,-0.957,50.9,49.4,102.3,131.6,119.5,-0.677,46.3,102.8,24.5,2,C1
11,8,8,11,64.7,54.1,42.5,-0.958,50.1,49.2,102.4,131.7,119.6,-0.683,47.5,123.4,22.8,2,C1
11,8,8,12,65.6,54.1,41.8,-0.961,50.4,48.4,102.7,131.7,119.9,-0.679,48.7,138.8,20.3,2,C1
11,8,8,13,64.4,54.2,41.2,-0.963,50.0,47.7,102.2,131.6,119.8,-0.698,48.7,109.6,22.4,2,C1
11,8,8,14,64.8,54.2,40.8,-0.964,50.0,47.5,100.4,131.5,119.8,-0.689,48.7,114.6,24.8,2,C1
11,8,8,15,65.6,54.2,40.9,-0.963,50.5,47.5,100.0,131.5,119.7,-0.69,48.5,138.0,23.1,2,C1
11,8,8,16,63.9,54.1,41.0,-0.963,50.5,47.4,100.3,131.4,119.6,-0.683,48.7,123.8,18.5,2,C1
11,8,8,17,65.8,54.2,41.2,-0.962,50.5,47.4,99.5,131.4,119.8,-0.686,48.8,116.7,24.8,2,C1
11,8,8,18,64.0,54.1,41.4,-0.961,50.2,47.3,98.6,131.4,119.8,-0.679,49.3,137.7,21.6,2,C1
11,8,8,19,65.6,54.0,41.6,-0.96,49.7,47.5,98.2,131.5,119.7,-0.678,49.7,115.0,24.6,2,C1
11,8,8,20,65.0,54.1,41.7,-0.96,50.3,47.5,98.4,131.5,119.7,-0.683,50.9,97.4,26.5,2,C1
11,8,8,21,64.7,54.1,41.9,-0.958,50.5,47.5,98.9,131.5,119.9,-0.684,51.7,135.7,24.4,2,C1
11,8,8,22,65.6,54.1,42.2,-0.957,50.9,47.4,99.3,131.6,119.8,-0.677,52.7,111.7,25.2,2,C1
11,8,8,23,64.0,54.1,42.4,-0.957,49.4,47.5,99.4,131.6,119.9,-0.677,53.7,110.8,24.1,2,C1
11,8,8,24,65.3,54.2,41.9,-0.96,48.0,46.9,98.5,131.5,120.0,-0.681,55.0,136.8,22.0,2,C1
11,8,8,25,65.5,54.1,41.2,-0.964,49.5,46.4,96.8,131.4,120.1,-0.692,55.2,115.5,21.5,2,C1
11,8,8,26,64.1,54.1,40.8,-0.963,49.8,46.3,95.3,131.2,119.9,-0.686,55.2,105.5,33.8,2,C1
11,8,8,27,65.4,54.2,41.0,-0.962,49.3,46.5,94.3,131.1,119.8,-0.69,55.0,139.2,37.5,2,C1
11,8,8,28,65.3,54.0,41.3,-0.961,49.4,46.5,93.8,131.0,119.7,-0.686,55.1,118.0,32.5,2,C1
11,8,8,29,64.7,54.0,41.5,-0.96,50.3,46.5,93.4,130.9,119.5,-0.681,55.4,113.4,33.1,2,C1
11,8,8,30,65.6,54.0,41.6,-0.96,50.7,46.4,93.4,130.8,119.4,-0.685,55.3,142.4,33.3,2,C1
11,8,8,31,64.2,54.1,41.8,-0.959,50.1,46.3,94.0,130.8,119.6,-0.684,56.5,105.0,32.7,2,C1
11,8,8,32,65.2,54.0,41.9,-0.958,51.2,46.3,94.1,130.7,119.4,-0.685,57.5,126.0,36.7,2,C1
11,8,8,33,65.7,54.0,42.0,-0.958,50.4,46.6,95.4,130.8,119.5,-0.683,58.2,137.3,34.4,2,C1
11,8,8,34,63.8,54.1,42.2,-0.958,49.3,46.7,96.1,130.8,119.4,-0.684,60.2,100.6,33.9,2,C1
11,8,8,35,65.3,54.1,42.5,-0.957,50.4,46.7,96.4,130.6,119.3,-0.682,61.1,127.7,27.5,2,C1
11,8,8,36,65.1,54.1,42.1,-0.959,47.7,46.8,97.2,130.5,119.2,-0.692,62.5,138.8,35.3,2,C1
11,8,8,37,64.1,54.0,41.4,-0.962,47.4,46.0,97.8,130.4,119.1,-0.693,63.4,105.0,35.5,2,C1
11,8,8,38,65.6,54.0,40.9,-0.964,48.5,46.8,98.5,130.3,119.0,-0.699,63.5,125.1,42.7,2,C1
11,8,8,39,65.2,54.0,41.0,-0.963,50.7,47.5,98.8,130.1,119.0,-0.694,62.4,139.1,51.1,2,C1
11,8,8,40,65.1,53.9,41.3,-0.962,50.3,47.1,98.9,130.1,118.9,-0.697,61.6,103.1,43.5,2,C1
11,8,8,41,65.5,53.9,41.6,-0.96,50.6,46.7,98.6,130.1,118.8,-0.693,61.6,133.6,44.6,2,C1
11,8,8,42,64.4,53.8,41.8,-0.959,51.4,46.4,98.2,130.1,118.6,-0.691,61.8,141.0,45.3,2,C1
11,8,8,43,65.7,54.0,42.1,-0.957,49.5,46.8,97.4,130.1,118.6,-0.692,63.1,102.2,43.9,2,C1
11,8,8,44,64.5,54.0,42.4,-0.956,52.6,47.3,95.8,130.0,118.7,-0.695,63.8,137.4,41.6,2,C1
