FT-3061-2,FT-3061-3,FT-3061-4,LT-3061-2,FT-3062-1,TT-3061-3,TT-3061-4,PT-3061-3
89.7,139.9,47.5,41.3,45.9,83.6,120.4,-0.9173500000000001
89.61,135.82,46.19,41.5,45.43,83.58999999999999,120.4,-0.91746
89.62899999999999,134.898,44.961,41.69,45.527,83.58099999999999,120.4,-0.9176690000000001
89.4761,135.5382,43.9149,41.801,45.5343,83.57289999999999,120.39000000000001,-0.9180221000000001
89.55849,131.13438,42.87341000000001,41.72090000000001,45.620870000000004,83.55561,120.361,-0.91850489
89.612641,131.88094199999998,42.14606900000001,41.42881000000001,45.418783000000005,83.54004900000001,120.3249,-0.9187194009999999
89.5413769,129.07284779999998,41.68146210000001,40.88592900000001,45.376904700000004,83.51604410000002,120.30241,-0.9185824609
89.44723921,127.92556301999997,41.08331589000001,40.39733610000001,45.09921423,83.48443969000002,120.29216899999999,-0.91862421481
89.48251528899999,129.323006718,40.494984301,39.89760249000001,44.959292807,83.45599572100001,120.2929521,-0.918606793329
89.53426376009999,125.6707060462,39.8154858709,39.54784224100001,45.0633635263,83.42039614890001,120.31365688999999,-0.9184261139961
89.65083738408998,126.59363544157999,39.44393728381,39.38305801690001,44.81702717367,83.37835653401001,120.342291201,-0.91809850259649
89.64575364568098,127.67427189742199,39.049543555429,39.52475221521001,44.535324456303,83.33052088060901,120.3580620809,-0.918023652336841
89.73117828111289,123.91684470767979,38.6445891998861,39.92227699368901,44.8617920106727,83.28746879254811,120.37225587281,-0.9181212871031569
89.6180604530016,125.41516023691182,38.30013027989749,40.55004929432011,44.40561280960544,83.2387219132933,120.385030285529,-0.9180991583928413
89.55625440770143,123.59364421322064,37.870117251907736,41.2650443648881,44.065051528644894,83.18484972196397,120.3965272569761,-0.9182992425535572
89.5706289669313,122.22427979189858,37.533105526716966,41.89853992839929,43.8885463757804,83.13636474976757,120.3868745312785,-0.9187543182982014
89.76356607023817,124.52185181270872,37.279794974045274,42.338685935559354,44.259691738202356,83.08272827479081,120.37818707815065,-0.9191088864683812
89.91720946321435,121.50966663143785,36.87181547664075,42.51481734200342,44.603722564382124,83.02445544731174,120.36036837033558,-0.9194279978215432
89.9954885168929,123.61869996829407,36.65463392897667,42.41333560780308,44.60335030794391,82.97200990258057,120.34433153330203,-0.9198251980393889
89.97593966520361,121.50682997146467,36.47917053607901,42.10200204702277,44.673015277149524,82.92480891232252,120.32989837997182,-0.91974267823545
89.97834569868326,122.24614697431821,36.22125348247111,41.7018018423205,44.54571374943457,82.87232802109027,120.33690854197464,-0.919558410411905
90.00051112881494,123.48153227688638,36.099128134224,41.42162165808845,45.36114237449111,82.83509521898124,120.35321768777717,-0.9194475693707145
90.12046001593345,120.33337904919775,36.08921532080161,41.249459492279605,45.535028137042,82.8115856970831,120.36789591899945,-0.9194578124336431
90.0984140143401,122.23004114427796,35.740293788721445,41.12451354305165,45.431525323337794,82.80042712737479,120.39110632709951,-0.9191920311902788
90.08857261290609,121.17703702985017,35.97626440984931,41.31206218874648,45.688372791004014,82.8003844146373,120.42199569438955,-0.9190078280712509
89.89971535161548,120.59933332686515,35.81863796886437,41.73085596987183,45.79953551190361,82.81034597317358,120.4397961249506,-0.9189520452641258
90.01974381645394,122.89939999417864,35.776774171977934,42.277770372884646,45.719581960713256,82.82931137585622,120.44581651245554,-0.9189018407377132
90.00776943480854,120.18945999476077,35.729096754780144,42.80999333559618,45.47762376464193,82.8463802382706,120.46123486120999,-0.9192416566639419
89.91699249132768,121.7305139952847,35.566187079302125,43.198994002036564,45.39986138817774,82.87174221444354,120.465111375089,-0.9192724909975477
89.97529324219491,121.09746259575623,35.68956837137191,43.28909460183291,45.619875249359964,82.8945679929992,120.45860023758009,-0.9193002418977929
90.00776391797542,118.8577163361806,35.37061153423472,43.10018514164962,45.78788772442397,82.90511119369928,120.45274021382207,-0.9194352177080136
89.90698752617789,120.93194470256253,35.36355038081125,42.76016662748466,45.71909895198157,82.91460007432936,120.44746619243986,-0.9195016959372122
90.0362887735601,119.90875023230628,35.457195342730124,42.39414996473619,45.49718905678342,82.92314006689642,120.46271957319588,-0.919231526343491
89.83265989620409,119.18787520907564,35.401475808457114,42.054734968262565,45.80747015110508,82.93082606020678,120.48644761587629,-0.9188233737091419
89.83939390658368,121.44908768816808,35.4013282276114,41.889261471436306,45.446723135994574,82.9377434541861,120.51780285428866,-0.9185110363382276
89.92545451592531,118.58417891935127,35.401195404850256,41.840335324292674,44.90205082239512,82.9539691087675,120.5560225688598,-0.9182849327044048
90.09290906433277,118.92576102741616,35.49107586436523,42.04630179186341,44.491845740155604,82.96857219789075,120.60042031197382,-0.9178064394339642
89.9436181578995,121.31318492467454,35.381968277928706,42.461671612677065,44.02266116614004,82.99171497810167,120.64037828077643,-0.9176507954905678
90.00925634210955,118.85186643220709,35.27377145013583,42.93550445140936,43.54039504952604,83.0225434802915,120.66634045269879,-0.917730715941511
90.15833070789859,118.92667978898638,35.04639430512225,43.41195400626842,43.60635554457344,83.05028913226235,120.67970640742891,-0.91774764434736
90.22249763710873,120.96401181008774,35.091754874610025,43.75075860564158,43.94571999011609,83.07526021903611,120.68173576668602,-0.917982879912624
90.03024787339785,118.46761062907896,34.862579387149026,43.86568274507742,44.19114799110448,83.1077341971325,120.67356219001742,-0.9181945919213617
90.11722308605808,119.86084956617107,34.86632144843412,43.66911447056968,44.442033191994035,83.13696077741926,120.67620597101568,-0.9181651327292255
90.07550077745226,120.93476460955397,34.94968930359071,43.382203023512716,44.97782987279463,83.16326469967734,120.68858537391411,-0.918303619456303
