FT-3061-2,FT-3061-3,FT-3061-4,LT-3061-2,FT-3062-1,TT-3061-3,TT-3061-4,PT-3061-3
69.8,108.6,54.9,52.5,40.1,94.2,131.9,-0.8948
69.69,113.08999999999999,55.08,52.25,40.67,94.21,131.91,-0.89425
69.601,114.64099999999999,55.122,51.855,41.133,94.229,131.94899999999998,-0.8934799999999999
69.5209,116.97689999999999,55.0898,51.5395,40.8197,94.20609999999999,131.9941,-0.8931169999999999
69.72881,117.41920999999999,54.95081999999999,51.175549999999994,40.90773,94.10548999999999,132.04469,-0.8924053
69.675929,117.297289,54.995737999999996,50.797995,41.006957,94.02494099999998,132.080221,-0.8916547699999999
69.96833609999999,117.1175601,54.97616419999999,50.528195499999995,41.5562613,93.95244689999998,132.1221989,-0.8909792929999999
69.92150249,118.76580409,55.09854777999999,50.37537595,41.77063517,93.89720220999999,132.15997901,-0.8905363636999999
69.839352241,121.319223681,55.06869300199999,50.497838355,41.913571653,93.867481989,132.193981109,-0.8901927273299999
69.7954170169,120.8473013129,54.921823701799994,50.6980545195,41.8022144877,93.8607337901,132.2045829981,-0.8901034545969999
69.59587531521001,121.96257118161,54.689641331619995,50.618249067549996,41.98199303893,93.86466041109,132.18412469829,-0.8902431091372999
69.57628778368901,123.63631406344899,54.780677198457994,50.326424160795,42.093793735037,93.90819436998099,132.165712228461,-0.8900387982235699
69.33865900532011,123.1426826571041,54.6626094786122,49.963781744715504,42.7144143615333,93.95737493298289,132.13914100561487,-0.8896899184012128
69.1747931047881,124.0284143913937,54.60634853075098,49.44740357024395,43.032972925379966,94.0116374396846,132.09522690505338,-0.8894309265610915
69.24731379430928,126.02557295225432,54.63571367767588,49.03266321321956,43.489675632841966,94.06047369571615,132.10570421454804,-0.8889778339049823
69.37258241487835,125.7330156570289,54.68214230990829,48.759396891897595,44.09070806955776,94.12442632614454,132.12513379309323,-0.888295050514484
69.72532417339052,126.10971409132601,54.68392807891746,48.613457202707835,44.091637262601985,94.18198369353009,132.1626204137839,-0.8879555454630356
69.74279175605146,127.6787426821934,54.505535271025714,48.55211148243705,44.14247353634179,94.22378532417707,132.18635837240552,-0.887429990916732
69.8685125804463,127.04086841397405,54.35498174392314,48.63690033419334,44.04822618270761,94.24140679175936,132.21772253516497,-0.8871219918250588
