FT-3061-2,FT-3061-3,FT-3061-4,FT-3062-1,TT-3061-1,PT-3061-2,TT-3061-2,LT-3062-1,TT-3061-4,TT-3061-6,PT-3061-3,TT-3061-3,TT-3061-5,LT-3061-2
59.5,131.2,49.6,42.5,51.9,-0.9570000000000001,43.7,29.7,130.3,120.7,-0.679,92.7,64.9,47.1
59.620000000000005,128.97,49.57,41.92,51.9,-0.9569000000000001,43.730000000000004,29.72,130.31,120.71000000000001,-0.6784000000000001,92.75,64.69,47.07
59.568000000000005,129.553,49.553,42.158,51.9,-0.9572100000000001,43.727000000000004,29.718,130.31900000000002,120.709,-0.6777600000000001,92.845,64.36099999999999,47.073
59.6912,128.6077,49.6177,42.1722,51.9,-0.9577890000000001,43.664300000000004,29.726200000000002,130.32710000000003,120.7081,-0.6782840000000002,92.9605,63.984899999999996,47.1257
59.67208,127.13692999999999,49.55593,42.02498,51.9,-0.9584101,43.54787,29.733580000000003,130.32439000000002,120.68729,-0.6786556000000002,93.04445,63.65641,47.06313
59.774872,128.093237,49.570336999999995,42.372482,51.9,-0.95876909,43.453083,29.720222000000003,130.31195100000002,120.65856099999999,-0.6789900400000003,93.070005,63.450769,46.966817
59.8073848,126.76391329999998,49.703303299999995,42.1852338,51.9,-0.958892181,43.3977747,29.7381998,130.29075590000002,120.6227049,-0.6786910360000002,93.0730045,63.265692099999995,46.7501353
60.68664632,127.40752196999998,49.682972969999994,42.46671042,51.9,-0.9588029629,43.397997229999994,29.73437982,130.29168031,120.61043441,-0.6787219324000002,93.07570405,63.03912289,46.56512176999999
61.757981688,128.21676977299998,49.65467567299999,42.570039378000004,51.9,-0.9586226666100001,43.42819750699999,29.750941838,130.302512279,120.579390969,-0.6784497391600002,93.088133645,62.775210601000005,46.41860959299999
62.4721835192,126.05509279569998,49.9292081057,42.2530354402,51.9,-0.9583603999490001,43.4753777563,29.7558476542,130.31226105110002,120.5514518721,-0.6773047652440002,93.0693202805,62.41768954090001,46.3367486337
63.364965167280005,126.07958351612997,49.94628729513,42.07773189618,51.9,-0.9584243599541001,43.487839980669996,29.76026288878,130.32103494599002,120.51630668489,-0.6766742887196001,93.01238825245,61.975920586810005,46.30307377033
63.88846865055201,125.82162516451697,49.791658565617,42.259958706562,51.9,-0.9588819239586901,43.439055982602994,29.844236599902,130.31893145139102,120.494676016401,-0.6768068598476401,92.961149427205,61.48832852812901,46.302766393297006
64.45962178549681,123.18946264806529,49.8424927090553,42.0139628359058,51.9,-0.9593937315628212,43.345150384342695,29.909812939911802,130.3070383062519,120.4652084147609,-0.6774261738628762,92.9350344844845,61.029495675316106,46.1824897539673
65.09365960694713,123.81051638325876,49.70824343814977,42.282566552315224,51.9,-0.959654358406539,43.270635345908424,29.988831645920623,130.29633447562674,120.4286875732848,-0.6778835564765886,92.87153103603606,60.65654610778449,46.06424077857057
66.24429364625242,125.07946474493288,49.817419094334795,42.554309897083705,51.9,-0.9597889225658851,43.23357181131758,30.03994848132856,130.28670102806404,120.40581881595632,-0.6774952008289298,92.78437793243246,60.290891497006044,45.927816700713514
67.09986428162718,123.20151827043959,49.92567718490131,42.85887890737533,51.9,-0.9597100303092966,43.240214630185825,30.085953633195707,130.27803092525764,120.3952369343607,-0.6767456807460368,92.74594013918922,59.91180234730544,45.825035030642155
67.72987785346446,123.26136644339563,49.993109466411184,43.44299101663779,51.9,-0.9594390272783669,43.28619316716724,30.047358269876135,130.2902278327319,120.39571324092462,-0.6766711126714331,92.7313461252703,59.5206221125749,45.77253152757794
68.28689006811801,124.40522979905607,50.55379851977007,43.64869191497401,51.9,-0.9590951245505303,43.357573850450514,30.03262244288852,130.3012050494587,120.39614191683215,-0.6760040014042897,92.70821151274328,59.09855990131741,45.73527837482015
68.8082010613062,122.56470681915046,50.878418667793056,43.74382272347661,51.9,-0.9591856120954773,43.371816465405466,29.999360198599668,130.32108454451281,120.42652772514893,-0.6756036012638608,92.65739036146896,58.60870391118567,45.79175053733813
69.38738095517559,122.41823613723541,51.19057680101375,43.68944045112895,51.9,-0.9595670508859295,43.314634818864924,29.9694241787397,130.32897609006153,120.45387495263404,-0.6759432411374746,92.60165132532205,58.0778335200671,45.78257548360432
69.96864285965803,123.47641252351187,51.651519120912376,44.570496406016055,51.9,-0.9600103457973366,43.22317133697843,29.94248176086573,130.32607848105536,120.47848745737063,-0.6767489170237272,92.56148619278984,57.53005016806039,45.814317935243885
70.48177857369222,122.04877127116069,51.94636720882114,45.01344676541445,51.9,-0.9602093112176029,43.170854203280584,29.918233584779156,130.32347063294984,120.49063871163358,-0.6771740253213544,92.54533757351085,57.00704515125435,45.782886141719494
70.98360071632301,123.32389414404463,52.26173048793902,45.342102088873006,51.9,-0.9601883800958426,43.153768782952525,29.90641022630124,130.32112356965484,120.47157484047023,-0.6774566227892189,92.49080381615977,56.53634063612891,45.69459752754754
71.3452406446907,124.18150472964017,52.675557439145116,45.5978918799857,51.91,-0.9599695420862584,43.16839190465727,29.87576920367112,130.32901121268935,120.4644173564232,-0.676810960510297,92.4117234345438,56.14270657251602,45.72513777479279
71.88071658022164,122.31335425667615,52.8380016952306,45.788102691987135,51.919,-0.9595725878776326,43.23155271419154,29.86819228330401,130.34611009142043,120.46797562078088,-0.6761298644592673,92.38055109108942,55.818435915264416,45.74262399731351
72.26264492219947,123.81201883100854,52.85420152570754,45.83929242278842,51.9171,-0.9594153290898693,43.28839744277238,29.86137305497361,130.37149908227838,120.47117805870279,-0.6759168780133405,92.37249598198048,55.43659232373797,45.83836159758216
72.58638042997953,123.88081694790769,52.80878137313678,45.765363180509574,51.915389999999995,-0.9597737961808823,43.259557698495136,29.855235749476247,130.38434917405056,120.48406025283252,-0.6758251902120065,92.34524638378242,54.99293309136417,45.91452543782394
72.83774238698157,122.35273525311692,52.9979032358231,45.638826862458615,51.913850999999994,-0.9602964165627941,43.15360192864562,29.829712174528623,130.3859142566455,120.52565422754927,-0.6764426711908059,92.30072174540418,54.523639782227754,45.95307289404154
73.04396814828341,123.68746172780523,53.27811291224079,45.534944176212754,51.912465899999994,-0.9605667749065147,43.07824173578106,29.83674095707576,130.37732283098094,120.55308880479434,-0.6767984040717253,92.24064957086377,54.10127580400498,45.90776560463738
73.19957133345507,122.8587155550247,53.590301621016714,45.51144975859148,51.91121930999999,-0.9608100974158631,43.030417562202956,29.843066861368186,130.36959054788284,120.5677799243149,-0.6767185636645527,92.2165846137774,53.71114822360448,45.856989044173645
73.30961420010955,122.49284399952224,53.75127145891504,44.400304782732334,51.91009737899999,-0.9607290876742768,43.01737580598266,29.828760175231366,130.37263149309456,120.57100193188342,-0.6764467072980975,92.25492615239966,53.35003340124403,45.78129013975628
73.40865278009859,123.68355959957002,53.75614431302353,44.31027430445911,51.909087641099994,-0.9604561789068491,43.045638225384394,29.81588415770823,130.3853683437851,120.59390173869508,-0.6761020365682878,92.31943353715971,53.005030061119626,45.78316112578065
73.46778750208873,121.96520363961301,53.93052988172118,43.6592468740132,51.91817887699,-0.9601105610161642,43.10107440284595,29.824295741937405,130.4068315094066,120.65451156482558,-0.675591832911459,92.34749018344374,52.68452705500766,45.86484501320258
73.48100875187986,122.70868327565171,53.957476893549064,43.64332218661188,51.926360989291,-0.9596995049145478,43.190966962561355,29.811866167743663,130.43614835846594,120.70906040834302,-0.6743326496203131,92.34274116509937,52.3860743495069,46.01836051188232
73.55290787669188,123.18781494808654,53.971729204194155,42.988989967950694,51.9337248903619,-0.959729554423093,43.221870266305224,29.810679550969297,130.47253352261936,120.76815436750871,-0.6734993846582819,92.29846704858943,52.05746691455621,46.24652446069409
73.68761708902268,121.34903345327788,54.13455628377474,42.75009097115563,51.94035240132571,-0.9602565989807836,43.1696832396747,29.799611595872367,130.50528017035742,120.83133893075785,-0.6738494461924537,92.21862034373049,51.66172022310059,46.511872014624686
73.8888553801204,123.0941301079501,54.23110065539727,42.48508187404006,51.946317161193136,-0.9607309390827052,43.07271491570723,29.77965043628513,130.52475215332169,120.89820503768206,-0.6742645015732083,92.09675830935744,51.25554820079053,46.73068481316221
74.06996984210836,122.58471709715508,54.427990589857544,42.58657368663606,51.95168544507382,-0.9608578451744347,43.01544342413651,29.771685392656618,130.54227693798953,120.95838453391384,-0.6747380514158874,91.92708247842171,50.879993380711475,46.90761633184599
74.22297285789753,121.75624538743956,54.59519153087179,42.48791631797245,51.95651690056644,-0.9607720606569913,42.99389908172286,29.774516853390956,130.55804924419058,120.99254608052246,-0.6750642462742986,91.72437423057954,50.551994042640324,47.066854698661395
74.37067557210777,123.1006208486956,54.695672377784604,42.6291246861752,51.960865210509795,-0.9605948545912921,43.004509173550574,29.757065168051863,130.58224431977152,121.0232914724702,-0.6743578216468687,91.51193680752158,50.25679463837629,47.300169228795255
74.473608014897,121.23055876382604,54.746105140006144,42.746212217557684,51.96477868945881,-0.9603353691321629,43.04405825619551,29.771358651246675,130.61401988779437,121.07096232522318,-0.6735220394821819,91.36074312676942,50.00111517453867,47.65015230591573
74.5062472134073,121.72750288744342,54.86149462600552,42.72159099580192,51.96830082051294,-0.9600018322189466,43.10965243057596,29.77422278612201,130.64261789901494,121.12386609270087,-0.6726698355339638,91.27466881409248,49.771003657084805,48.07513707532416
