Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
10,27,8,56,68.8,54.3,41.7,-0.959,42.4,44.3,81.0,125.3,120.1,-0.72,55.0,104.0,33.6,3,C1
10,27,8,57,70.6,54.3,42.0,-0.958,41.6,44.2,81.0,125.4,120.1,-0.72,55.0,115.0,33.1,3,C1
10,27,8,58,69.6,54.2,42.3,-0.956,43.1,44.1,81.1,125.7,120.1,-0.72,56.0,135.5,34.5,3,C1
10,27,8,59,70.6,54.2,42.4,-0.958,42.4,44.1,81.1,125.5,120.0,-0.722,56.8,137.1,31.1,3,C1
10,27,9,0,68.9,54.2,42.1,-0.959,41.4,44.6,81.1,125.7,120.0,-0.721,57.4,105.8,29.7,3,C1
10,27,9,1,70.7,54.2,41.8,-0.96,42.0,44.5,81.2,125.6,120.0,-0.718,56.9,100.8,30.6,3,C1
10,27,9,2,68.8,54.2,41.6,-0.962,41.7,45.0,81.2,125.7,119.9,-0.727,56.5,131.2,30.0,3,C1
10,27,9,3,70.8,54.2,41.4,-0.962,40.8,44.9,81.3,125.4,119.9,-0.722,55.4,139.2,31.5,3,C1
10,27,9,4,68.8,54.2,41.2,-0.963,42.4,45.0,81.3,125.3,119.9,-0.717,55.1,121.1,30.0,3,C1
10,27,9,5,70.7,54.2,41.2,-0.962,42.3,44.9,81.3,125.0,119.9,-0.724,54.3,106.6,34.0,3,C1
10,27,9,6,69.8,54.2,41.5,-0.96,42.7,45.3,81.4,125.1,119.8,-0.713,53.5,115.7,34.7,3,C1
10,27,9,7,69.0,54.2,41.8,-0.959,42.7,45.3,81.4,125.0,119.7,-0.719,53.7,131.8,32.0,3,C1
10,27,9,8,70.7,54.3,42.2,-0.957,41.7,45.8,81.5,125.0,119.8,-0.712,54.6,145.5,31.1,3,C1
10,27,9,9,69.8,54.3,42.4,-0.958,45.4,45.6,81.5,125.3,119.7,-0.711,55.0,110.2,33.0,3,C1
10,27,9,10,69.7,54.2,42.2,-0.959,44.4,45.8,81.6,125.3,119.7,-0.711,56.0,92.4,34.4,3,C1
10,27,9,11,70.6,54.2,41.8,-0.96,44.5,45.7,81.7,125.4,119.6,-0.718,55.8,129.2,35.5,3,C1
