Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
11,7,2,50,77.1,55.0,41.8,-0.96,51.5,86.9,100.7,127.4,119.2,-0.694,87.2,147.7,34.6,2,C1
11,7,2,51,76.53,55.0,41.6,-0.962,52.97,96.1,100.94,127.34,119.3,-0.703,87.29,141.85,34.54,2,C1
11,7,2,52,75.561,55.0,42.7,-0.962,57.809,99.3,101.28799999999998,127.178,119.2,-0.692,87.143,143.485,36.988,2,C1
11,7,2,53,75.36270000000002,55.0,44.2,-0.962,61.7063,97.0,101.65159999999999,126.9746,119.7,-0.706,86.4701,138.35950000000003,36.8416,2,C1
11,7,2,54,75.28389000000001,55.0,44.6,-0.963,63.11441000000001,96.5,102.23611999999999,126.80222,119.6,-0.724,85.87907,141.88165,36.46912,2,C1
11,7,2,55,75.43872300000001,55.0,45.4,-0.963,64.700087,97.4,102.915284,126.711554,119.1,-0.758,84.175349,138.107155,35.278383999999996,2,C1
11,7,2,56,75.4571061,55.0,46.0,-0.963,65.8400609,97.1,104.83069880000001,126.7680878,118.6,-0.755,82.6227443,140.3550085,34.234868799999994,2,C1
11,7,2,57,75.16997427000001,55.0,46.3,-0.962,66.75804263,97.6,106.71148916000001,126.83766146,118.4,-0.753,81.08592100999999,137.72850595,33.624408159999994,2,C1
11,7,2,58,75.538981989,55.0,46.9,-0.961,68.000629841,98.8,108.08804241200001,126.94636302200001,118.4,-0.75,79.290144707,140.56995416499998,33.077085712,2,C1
11,7,2,59,74.9272873923,55.0,47.0,-0.959,72.0804408887,96.3,109.5316296884,127.1424541154,118.7,-0.743,77.2231012949,136.9789679155,34.5239599984,2,C1
11,7,3,0,75.09910117461,55.0,45.9,-0.959,74.63630862209,92.7,110.63214078188001,127.42971788078,119.0,-0.733,75.26617090643,139.95527754084998,35.08677199888,2,C1
11,7,3,1,75.249370822227,55.0,44.8,-0.958,76.575416035463,89.5,111.49249854731602,127.840802516546,119.3,-0.735,73.386319634501,132.76869427859498,35.000740399216,2,C1
11,7,3,2,75.0245595755589,55.0,43.8,-0.955,77.7527912248241,84.9,111.76474898312122,128.3085617615822,119.7,-0.731,71.6504237441507,136.55808599501648,32.4205182794512,2,C1
11,7,3,3,74.86719170289123,55.0,43.1,-0.957,70.53695385737687,79.9,111.14532428818487,128.75599323310757,120.2,-0.726,70.2252966209055,131.20066019651154,31.57436279561584,2,C1
11,7,3,4,74.84703419202386,55.0,42.4,-0.959,64.46586770016381,79.2,110.59172700172941,129.1291952631753,120.3,-0.729,68.86770763463385,133.12046213755806,31.672053956931087,2,C1
11,7,3,5,75.0129239344167,54.9,41.9,-0.96,59.67610739011467,80.5,109.69420890121059,129.33043668422272,120.3,-0.731,67.4673953442437,136.86432349629064,30.84043776985176,2,C1
11,7,3,6,75.2790467540917,55.0,41.5,-0.961,57.253275173080276,81.3,108.58594623084741,129.4713056789559,120.5,-0.733,65.85717674097059,131.08502644740344,31.398306438896235,2,C1
