Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
11,7,2,50,77.1,55.0,41.8,-0.96,51.5,86.9,100.7,127.4,119.2,-0.694,87.2,147.7,34.6,2,C1
11,7,2,51,75.2,55.0,41.6,-0.962,56.4,96.1,101.5,127.2,119.3,-0.703,87.5,128.2,34.4,2,C1
11,7,2,52,73.3,55.0,42.7,-0.962,69.1,99.3,102.1,126.8,119.2,-0.692,86.8,147.3,42.7,2,C1
11,7,2,53,74.9,55.0,44.2,-0.962,70.8,97.0,102.5,126.5,119.7,-0.706,84.9,126.4,36.5,2,C1
11,7,2,54,75.1,55.0,44.6,-0.963,66.4,96.5,103.6,126.4,119.6,-0.724,84.5,150.1,35.6,2,C1
11,7,2,55,75.8,55.0,45.4,-0.963,68.4,97.4,104.5,126.5,119.1,-0.758,80.2,129.3,32.5,2,C1
11,7,2,56,75.5,55.0,46.0,-0.963,68.5,97.1,109.3,126.9,118.6,-0.755,79.0,145.6,31.8,2,C1
11,7,2,57,74.5,55.0,46.3,-0.962,68.9,97.6,111.1,127.0,118.4,-0.753,77.5,131.6,32.2,2,C1
11,7,2,58,76.4,55.0,46.9,-0.961,70.9,98.8,111.3,127.2,118.4,-0.75,75.1,147.2,31.8,2,C1
11,7,2,59,73.5,55.0,47.0,-0.959,81.6,96.3,112.9,127.6,118.7,-0.743,72.4,128.6,37.9,2,C1
11,7,3,0,75.5,55.0,45.9,-0.959,80.6,92.7,113.2,128.1,119.0,-0.733,70.7,146.9,36.4,2,C1
11,7,3,1,75.6,55.0,44.8,-0.958,81.1,89.5,113.5,128.8,119.3,-0.735,69.0,116.0,34.8,2,C1
11,7,3,2,74.5,55.0,43.8,-0.955,80.5,84.9,112.4,129.4,119.7,-0.731,67.6,145.4,26.4,2,C1
11,7,3,3,74.5,55.0,43.1,-0.957,53.7,79.9,109.7,129.8,120.2,-0.726,66.9,118.7,29.6,2,C1
11,7,3,4,74.8,55.0,42.4,-0.959,50.3,79.2,109.3,130.0,120.3,-0.729,65.7,137.6,31.9,2,C1
11,7,3,5,75.4,54.9,41.9,-0.96,48.5,80.5,107.6,129.8,120.3,-0.731,64.2,145.6,28.9,2,C1
11,7,3,6,75.9,55.0,41.5,-0.961,51.6,81.3,106.0,129.8,120.5,-0.733,62.1,117.6,32.7,2,C1
11,7,3,7,76.4,54.9,41.2,-0.963,53.6,82.4,106.6,129.8,120.6,-0.73,60.5,131.0,33.5,2,C1
11,7,3,8,76.4,54.9,40.9,-0.963,54.0,84.1,105.3,129.8,120.9,-0.729,58.5,146.2,34.4,2,C1
11,7,3,9,74.1,54.9,40.7,-0.963,52.3,87.3,104.6,129.9,121.1,-0.724,57.0,127.2,28.3,2,C1
11,7,3,10,73.9,54.9,40.8,-0.962,50.9,88.1,103.7,129.9,121.3,-0.725,55.2,104.6,31.4,2,C1
11,7,3,11,75.9,54.9,41.0,-0.961,53.0,87.7,104.5,130.1,121.6,-0.717,54.5,136.0,36.2,2,C1
11,7,3,12,75.0,54.9,41.2,-0.96,54.9,86.5,104.1,130.2,121.7,-0.715,53.5,144.7,39.6,2,C1
11,7,3,13,73.5,54.9,41.5,-0.961,53.5,84.5,103.7,130.3,121.8,-0.711,52.8,118.5,41.8,2,C1
11,7,3,14,74.2,54.9,41.7,-0.959,55.8,81.9,103.4,130.4,121.8,-0.709,52.2,103.8,38.3,2,C1
11,7,3,15,75.7,54.9,42.1,-0.956,54.3,78.3,103.3,130.6,121.9,-0.705,52.6,138.6,38.9,2,C1
11,7,3,16,73.9,54.9,42.1,-0.957,51.2,75.1,103.0,130.8,121.9,-0.7,52.0,142.6,42.9,2,C1
11,7,3,17,76.4,54.9,41.8,-0.958,49.6,74.7,102.2,130.8,122.1,-0.708,52.8,114.0,39.5,2,C1
11,7,3,18,74.6,54.9,41.5,-0.96,48.5,77.5,101.4,130.9,122.1,-0.71,52.0,100.7,40.3,2,C1
11,7,3,19,74.6,54.9,41.3,-0.961,50.8,81.8,100.7,130.8,122.0,-0.712,51.1,135.3,36.3,2,C1
11,7,3,20,76.1,54.9,41.2,-0.962,49.2,82.7,100.3,130.7,122.1,-0.708,50.1,141.0,40.5,2,C1
11,7,3,21,76.1,54.9,41.1,-0.961,49.6,82.1,100.0,130.7,122.0,-0.706,49.4,110.0,40.1,2,C1
11,7,3,22,75.7,54.9,41.0,-0.961,48.8,81.3,99.9,130.7,122.0,-0.71,48.4,112.8,40.8,2,C1
11,7,3,23,75.1,54.9,40.9,-0.962,50.3,80.6,99.9,130.8,121.9,-0.709,47.9,139.0,35.0,2,C1
11,7,3,24,75.3,54.9,40.8,-0.962,49.9,79.8,100.0,130.8,121.8,-0.708,47.3,130.9,37.0,2,C1
11,7,3,25,75.0,54.9,40.7,-0.963,48.7,78.4,100.1,130.8,121.9,-0.704,46.9,103.6,37.0,2,C1
11,7,3,26,75.6,55.0,40.8,-0.963,48.1,77.7,100.4,130.8,121.9,-0.703,45.8,117.4,39.0,2,C1
11,7,3,27,76.3,54.9,40.9,-0.961,50.4,77.1,100.9,130.9,121.9,-0.702,45.0,135.1,36.4,2,C1
11,7,3,28,75.8,54.9,41.1,-0.96,50.1,79.8,101.6,131.0,121.8,-0.701,45.3,139.5,38.8,2,C1
11,7,3,29,76.5,55.0,41.5,-0.958,51.5,78.4,103.7,130.9,121.7,-0.692,45.3,113.3,38.9,2,C1
11,7,3,30,76.4,55.0,41.8,-0.956,50.0,75.4,105.9,131.0,121.7,-0.692,45.5,96.8,36.7,2,C1
11,7,3,31,76.2,55.0,42.1,-0.956,48.6,72.7,107.0,131.2,121.8,-0.687,46.9,130.5,39.8,2,C1
11,7,3,32,75.8,55.0,41.9,-0.959,48.2,70.4,107.7,131.2,121.9,-0.689,47.8,137.8,36.3,2,C1
11,7,3,33,74.5,55.0,41.6,-0.959,52.6,69.6,108.1,131.2,121.9,-0.694,47.9,119.8,37.9,2,C1
11,7,3,34,74.2,55.0,41.5,-0.96,49.2,69.8,108.5,131.2,122.0,-0.696,48.0,97.0,37.6,2,C1
11,7,3,35,75.2,55.0,41.2,-0.961,50.1,70.0,108.8,131.1,122.1,-0.698,47.3,126.8,37.1,2,C1
11,7,3,36,75.6,55.0,41.0,-0.962,49.4,70.8,108.4,131.0,122.1,-0.701,46.3,136.7,39.0,2,C1
11,7,3,37,75.9,55.0,40.7,-0.962,50.5,73.1,108.5,131.0,122.1,-0.697,45.3,125.3,40.9,2,C1
11,7,3,38,75.5,55.0,40.8,-0.962,51.1,74.5,108.9,130.9,122.0,-0.698,45.0,101.3,39.5,2,C1
11,7,3,39,74.0,55.0,40.7,-0.964,50.2,73.6,108.5,130.9,122.0,-0.694,44.5,109.4,35.8,2,C1
11,7,3,40,75.6,55.0,40.6,-0.963,50.7,72.2,107.4,130.9,122.1,-0.699,44.2,136.1,39.2,2,C1
11,7,3,41,75.5,55.0,40.8,-0.961,51.3,71.2,107.5,130.9,122.0,-0.699,43.6,136.9,36.3,2,C1
11,7,3,42,73.5,55.0,41.1,-0.96,50.6,68.3,108.0,131.0,122.0,-0.694,43.7,106.6,36.3,2,C1
11,7,3,43,75.8,55.0,41.3,-0.96,49.9,66.0,108.2,131.1,122.1,-0.681,44.5,96.9,32.8,2,C1
11,7,3,44,75.7,55.0,41.6,-0.957,50.9,64.6,108.4,131.1,122.1,-0.697,44.8,126.4,38.8,2,C1
11,7,3,45,75.6,55.0,42.0,-0.956,52.0,64.4,108.4,131.2,122.3,-0.687,45.9,135.3,33.2,2,C1
11,7,3,46,75.0,55.0,42.0,-0.957,49.6,63.6,108.1,131.2,122.6,-0.69,47.3,131.9,36.6,2,C1
11,7,3,47,74.3,55.0,41.7,-0.958,49.7,62.3,107.7,131.3,122.6,-0.684,47.0,99.6,34.6,2,C1
11,7,3,48,73.9,55.0,41.5,-0.961,48.6,62.0,105.9,131.2,122.7,-0.692,47.7,101.8,39.7,2,C1
11,7,3,49,73.7,55.0,41.3,-0.961,49.7,61.8,104.3,131.2,122.7,-0.683,47.3,133.4,37.2,2,C1
11,7,3,50,74.7,54.9,41.1,-0.961,45.1,61.5,103.1,131.2,122.7,-0.697,46.9,134.4,33.5,2,C1
11,7,3,51,76.2,55.0,40.9,-0.961,47.0,61.5,102.4,131.1,122.6,-0.693,46.8,111.7,31.7,2,C1
11,7,3,52,75.5,54.9,40.7,-0.962,46.9,62.5,101.8,131.1,122.6,-0.693,46.4,96.7,41.4,2,C1
11,7,3,53,74.6,54.9,40.7,-0.962,44.8,64.5,101.6,131.1,122.8,-0.687,45.3,119.0,34.1,2,C1
11,7,3,54,73.4,54.9,40.7,-0.964,48.9,65.7,101.0,131.1,122.7,-0.694,45.8,134.0,39.8,2,C1
11,7,3,55,76.5,55.0,40.6,-0.964,51.2,64.9,100.5,131.0,122.7,-0.695,45.1,134.6,36.2,2,C1
11,7,3,56,74.5,55.0,40.7,-0.962,50.0,63.4,100.3,131.0,122.4,-0.688,44.0,98.4,33.7,2,C1
11,7,3,57,73.8,55.0,41.0,-0.96,51.1,61.8,101.0,131.0,122.5,-0.692,43.9,106.3,36.2,2,C1
11,7,3,58,74.9,55.0,41.2,-0.959,49.7,59.7,101.9,130.9,122.4,-0.724,61.9,131.5,41.4,2,C1
11,7,3,59,76.3,55.0,41.8,-0.956,50.4,59.4,108.9,129.2,121.5,-0.673,88.1,147.2,37.3,2,C1
11,7,4,0,74.3,55.0,42.0,-0.958,50.5,64.3,113.0,129.3,121.2,-0.659,88.7,136.4,39.6,2,C1
11,7,4,1,74.0,55.0,41.7,-0.959,49.1,69.8,114.9,129.4,120.9,-0.657,88.6,119.4,34.6,2,C1
11,7,4,2,75.0,55.0,41.4,-0.96,49.0,74.2,115.6,129.2,120.6,-0.645,88.6,145.3,34.7,2,C1
11,7,4,3,74.6,55.0,41.2,-0.961,49.7,77.5,115.2,129.1,120.4,-0.673,88.3,149.4,36.0,2,C1
11,7,4,4,75.7,55.0,40.9,-0.962,51.9,80.4,114.8,129.0,120.4,-0.663,88.5,150.2,37.2,2,C1
11,7,4,5,74.2,55.0,40.7,-0.962,54.3,83.0,114.7,128.8,120.2,-0.666,88.9,119.1,38.3,2,C1
11,7,4,6,75.2,55.0,40.6,-0.963,60.2,84.8,114.2,128.7,120.2,-0.676,89.1,145.5,43.4,2,C1
11,7,4,7,74.9,55.0,40.7,-0.963,60.9,85.4,111.8,128.5,120.0,-0.665,89.7,150.9,45.4,2,C1
11,7,4,8,74.7,54.9,40.8,-0.961,60.8,85.6,110.4,128.2,119.7,-0.664,90.3,138.8,40.9,2,C1
11,7,4,9,75.9,54.9,40.9,-0.961,59.5,85.3,109.1,127.9,119.3,-0.67,90.4,122.0,44.9,2,C1
11,7,4,10,74.6,55.0,40.9,-0.961,63.2,84.5,107.8,127.8,119.1,-0.668,89.9,150.2,41.7,2,C1
11,7,4,11,74.6,55.0,40.9,-0.961,59.7,82.6,106.7,127.8,119.1,-0.669,90.2,133.2,43.5,2,C1
11,7,4,12,76.1,55.0,40.9,-0.961,58.9,81.8,105.7,127.6,119.0,-0.675,89.8,124.5,41.3,2,C1
11,7,4,13,75.9,54.9,41.0,-0.962,60.9,82.7,104.8,127.5,118.9,-0.682,89.3,149.2,42.5,2,C1
11,7,4,14,76.1,54.9,41.0,-0.961,60.0,87.4,104.2,127.3,118.7,-0.671,89.8,140.0,42.8,2,C1
11,7,4,15,74.3,54.9,41.2,-0.959,64.2,87.9,103.7,127.3,118.5,-0.671,88.9,115.2,48.0,2,C1
11,7,4,16,75.4,54.9,41.4,-0.958,65.9,85.5,103.3,127.3,118.2,-0.685,89.2,136.9,45.0,2,C1
11,7,4,17,75.5,54.9,41.6,-0.957,63.3,83.3,103.0,127.2,117.9,-0.675,88.6,146.9,45.4,2,C1
11,7,4,18,74.0,54.9,41.7,-0.957,65.4,81.1,102.8,127.2,117.7,-0.686,88.8,131.5,42.8,2,C1
11,7,4,19,76.1,54.9,41.8,-0.958,66.5,78.9,102.7,127.2,117.7,-0.684,89.2,112.5,41.9,2,C1
