Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
11,14,16,7,80.5,55.1,43.6,-0.956,38.9,44.7,82.4,127.5,119.8,-0.738,60.8,120.7,44.2,3,C1
11,14,16,8,79.0,55.0,43.7,-0.958,39.5,44.9,82.4,127.4,120.0,-0.738,61.7,150.2,46.1,3,C1
11,14,16,9,80.4,55.0,43.1,-0.961,38.2,44.7,82.5,127.4,119.8,-0.744,62.0,126.6,51.8,3,C1
11,14,16,10,79.4,55.0,42.5,-0.963,37.4,44.5,82.6,127.3,119.9,-0.747,60.9,136.3,53.8,3,C1
11,14,16,11,80.2,55.1,42.2,-0.963,38.2,44.3,82.7,127.3,119.8,-0.742,58.1,147.2,49.5,3,C1
11,14,16,12,80.5,55.1,42.5,-0.963,39.7,44.3,82.8,127.4,119.8,-0.736,55.1,120.7,46.5,3,C1
11,14,16,13,79.9,55.2,42.7,-0.961,39.1,44.5,82.8,127.4,119.9,-0.733,53.8,148.5,45.8,3,C1
11,14,16,14,80.7,55.1,43.0,-0.959,39.9,44.8,83.1,127.5,119.9,-0.731,53.9,123.3,50.3,3,C1
11,14,16,15,78.9,55.2,43.3,-0.958,41.5,44.5,83.3,127.5,119.9,-0.731,53.7,138.4,47.6,3,C1
11,14,16,16,80.5,55.1,43.5,-0.957,40.7,44.9,83.6,127.6,120.0,-0.731,53.8,142.5,48.4,3,C1
11,14,16,17,80.3,55.2,43.8,-0.958,39.0,45.2,84.0,127.6,120.1,-0.733,54.7,119.7,50.9,3,C1
11,14,16,18,78.6,55.1,43.3,-0.96,40.7,45.1,84.3,127.6,120.1,-0.733,54.9,142.6,49.6,3,C1
11,14,16,19,80.6,55.1,42.7,-0.962,41.4,45.2,84.6,127.5,120.1,-0.735,54.2,119.3,50.1,3,C1
11,14,16,20,81.0,55.1,42.3,-0.964,40.7,45.0,84.8,127.5,120.1,-0.735,51.6,147.4,52.2,3,C1
11,14,16,21,78.9,55.1,42.3,-0.964,40.7,45.4,85.1,127.4,120.0,-0.729,49.5,130.6,49.4,3,C1
11,14,16,22,79.7,55.1,42.4,-0.963,40.0,45.5,85.9,127.4,119.9,-0.733,47.6,124.2,52.5,3,C1
11,14,16,23,80.6,55.0,42.6,-0.961,39.8,44.8,86.7,127.4,119.9,-0.726,46.2,147.0,51.0,3,C1
11,14,16,24,80.3,55.1,42.7,-0.96,40.6,45.0,87.7,127.4,119.8,-0.729,45.6,114.1,48.7,3,C1
11,14,16,25,78.8,55.3,42.9,-0.96,39.3,45.6,88.6,127.5,119.8,-0.725,45.8,146.6,53.0,3,C1
11,14,16,26,80.5,55.2,43.2,-0.959,41.2,45.4,89.4,127.5,119.9,-0.717,45.9,132.5,47.7,3,C1
11,14,16,27,80.8,55.1,43.5,-0.957,41.9,45.7,90.2,127.6,120.0,-0.72,45.6,119.0,49.2,3,C1
11,14,16,28,78.8,55.1,43.7,-0.955,37.9,46.0,90.8,127.7,119.8,-0.723,46.9,147.8,54.0,3,C1
11,14,16,29,80.2,55.1,43.5,-0.959,39.2,45.7,91.3,127.7,120.1,-0.723,47.7,114.9,49.9,3,C1
11,14,16,30,80.7,55.1,42.9,-0.962,38.6,46.3,91.8,127.7,119.9,-0.727,47.6,145.1,50.7,3,C1
11,14,16,31,79.1,55.2,42.4,-0.963,38.9,46.8,92.2,127.6,120.0,-0.73,45.7,127.6,53.7,3,C1
11,14,16,32,80.3,55.1,42.3,-0.962,38.9,47.2,92.7,127.6,119.9,-0.724,43.5,124.1,48.5,3,C1
11,14,16,33,80.9,55.1,42.6,-0.962,41.5,47.7,93.1,127.6,119.8,-0.727,41.9,140.7,53.1,3,C1
11,14,16,34,78.9,55.0,42.8,-0.961,42.2,47.6,93.5,127.7,119.8,-0.715,41.0,116.2,54.3,3,C1
11,14,16,35,80.5,55.0,43.1,-0.959,40.4,48.1,93.8,127.8,119.7,-0.72,40.8,145.4,54.0,3,C1
11,14,16,36,80.3,55.1,43.4,-0.958,39.2,48.1,94.1,127.8,119.6,-0.722,42.0,113.6,45.6,3,C1
11,14,16,37,79.3,55.2,43.7,-0.956,39.6,48.2,94.5,127.9,119.6,-0.718,42.3,144.2,51.3,3,C1
11,14,16,38,80.7,55.2,43.5,-0.959,39.2,48.3,94.7,127.9,119.6,-0.723,43.2,126.8,52.2,3,C1
11,14,16,39,79.1,55.2,42.9,-0.962,38.1,48.6,95.0,127.9,119.7,-0.728,43.7,128.0,51.0,3,C1
11,14,16,40,80.4,55.1,42.3,-0.964,38.2,48.8,95.1,127.8,119.8,-0.729,42.3,139.8,50.7,3,C1
11,14,16,41,80.7,55.1,42.2,-0.963,40.0,49.1,95.0,127.8,119.7,-0.723,40.1,115.6,58.5,3,C1
11,14,16,42,79.3,55.1,42.4,-0.963,41.5,49.5,95.2,127.8,119.8,-0.721,38.1,145.0,52.1,3,C1
11,14,16,43,80.8,55.2,42.6,-0.961,39.2,50.3,95.5,127.8,119.9,-0.717,36.6,125.9,49.6,3,C1
11,14,16,44,78.7,55.1,42.7,-0.96,41.4,50.8,95.7,128.0,120.0,-0.716,35.8,124.1,53.3,3,C1
11,14,16,45,80.6,55.2,42.9,-0.959,37.8,51.0,96.0,128.0,120.2,-0.715,35.7,143.0,48.8,3,C1
11,14,16,46,79.2,55.1,43.2,-0.959,41.0,51.4,96.2,128.1,120.2,-0.716,35.8,114.4,54.7,3,C1
11,14,16,47,80.7,55.1,43.5,-0.958,40.8,51.4,96.4,128.2,120.2,-0.714,36.3,142.6,51.7,3,C1
11,14,16,48,79.4,55.1,43.7,-0.956,38.1,51.5,96.6,128.2,120.2,-0.711,37.8,118.8,52.0,3,C1
11,14,16,49,80.4,55.0,43.3,-0.959,40.0,51.6,96.7,128.2,120.1,-0.721,38.2,139.1,50.0,3,C1
11,14,16,50,80.5,55.2,42.8,-0.961,38.9,51.5,96.8,128.1,120.2,-0.717,37.5,123.4,50.4,3,C1
11,14,16,51,80.0,55.0,42.4,-0.964,36.5,50.2,96.9,128.1,120.1,-0.719,36.5,127.1,49.1,3,C1
11,14,16,52,80.8,55.1,42.2,-0.963,40.5,50.5,97.0,128.0,120.0,-0.722,33.7,134.7,49.7,3,C1
11,14,16,53,79.7,55.1,42.5,-0.961,41.1,50.4,96.7,128.0,120.3,-0.715,32.4,115.9,49.8,3,C1
11,14,16,54,80.6,55.0,42.8,-0.96,42.9,50.7,96.2,128.2,120.6,-0.713,31.5,144.5,55.4,3,C1
11,14,16,55,80.0,55.0,43.0,-0.959,42.4,51.3,96.0,128.2,120.8,-0.707,31.6,112.9,49.2,3,C1
11,14,16,56,80.7,55.1,43.3,-0.959,45.4,51.5,95.7,128.2,120.8,-0.708,31.2,143.5,54.2,3,C1
11,14,16,57,79.1,55.1,43.6,-0.956,45.5,50.7,95.4,128.3,120.9,-0.707,31.6,115.3,49.3,3,C1
11,14,16,58,80.3,55.0,43.6,-0.957,44.2,49.4,94.8,128.3,121.0,-0.71,32.9,136.3,53.8,3,C1
11,14,16,59,80.8,55.1,43.2,-0.96,42.8,50.0,94.1,128.3,120.9,-0.708,33.9,112.2,53.6,3,C1
11,14,17,0,80.0,55.0,42.6,-0.964,43.5,51.0,93.7,128.2,120.7,-0.715,33.3,139.2,51.5,3,C1
11,14,17,1,80.7,55.0,42.1,-0.964,42.5,51.4,93.9,128.1,120.6,-0.716,31.9,121.3,47.9,3,C1
11,14,17,2,79.7,55.0,42.2,-0.963,44.6,51.7,94.4,128.0,120.7,-0.713,30.6,133.5,48.8,3,C1
11,14,17,3,80.9,54.9,42.5,-0.962,43.8,52.2,94.9,128.0,120.9,-0.712,29.8,130.7,49.3,3,C1
11,14,17,4,79.3,54.9,42.6,-0.961,44.0,52.1,95.5,128.0,121.0,-0.708,29.3,119.6,51.2,3,C1
