Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
10,26,19,15,69.3,54.6,41.5,-0.958,36.7,45.0,92.3,128.3,119.3,-0.714,65.1,133.7,42.7,3,C1
10,26,19,16,70.13999999999999,54.6,41.5,-0.958,50.279999999999994,45.14,92.02,128.3,119.3,-0.72,66.49999999999999,125.22999999999999,44.169999999999995,3,C1
10,26,19,17,62.20199999999999,54.7,41.5,-0.957,58.13399999999999,44.971999999999994,91.65599999999999,128.8,119.2,-0.723,68.18,122.12899999999999,47.340999999999994,3,C1
10,26,19,18,60.590599999999995,54.6,41.6,-0.958,59.4402,43.5916,91.1968,129.9,119.0,-0.723,69.384,137.0187,48.08229999999999,3,C1
10,26,19,19,60.597179999999994,54.6,41.6,-0.958,59.132059999999996,43.38748,90.77904,130.7,118.9,-0.724,70.0252,113.41560999999999,49.70468999999999,3,C1
10,26,19,20,59.479153999999994,54.6,41.6,-0.957,60.579617999999996,43.256243999999995,90.373712,131.0,118.7,-0.722,70.28756,128.874683,52.711406999999994,3,C1
10,26,19,21,60.3337462,54.6,41.5,-0.958,58.073885399999995,42.7968732,89.97211359999999,130.8,118.6,-0.724,70.926268,121.12240489999999,52.6334221,3,C1
10,26,19,22,60.31012385999999,54.7,41.3,-0.959,56.06216562,42.799061959999996,89.64163407999999,130.6,118.6,-0.724,70.97788039999999,122.71672146999998,56.320026629999994,3,C1
10,26,19,23,59.88303715799999,54.7,41.1,-0.961,55.248649686,42.589718588,89.26249022399999,130.7,118.7,-0.724,70.71336412,137.545016441,53.156007988999995,3,C1
10,26,19,24,60.384911147400004,54.7,40.9,-0.961,55.844594905799994,42.52691557639999,89.00874706719999,131.0,118.5,-0.725,69.724009236,110.63350493229999,53.1868023967,3,C1
10,26,19,25,59.275473344219996,54.7,40.6,-0.962,54.97337847173999,42.508074672919996,88.72262412015999,131.3,118.5,-0.731,68.7972027708,136.23005147969,51.30604071900999,3,C1
10,26,19,26,60.34264200326599,54.6,40.5,-0.962,54.36201354152199,42.082422401875995,88.35678723604799,130.7,118.5,-0.724,67.74916083123999,115.20901544390699,53.121812215702995,3,C1
10,26,19,27,59.19279260097979,54.6,40.7,-0.961,55.78860406245659,42.37472672056279,87.8970361708144,129.9,118.6,-0.724,66.59474824937199,129.55270463317208,51.28654366471089,3,C1
10,26,19,28,60.247837780293935,54.6,41.0,-0.961,55.516581218736974,42.742418016168834,87.54911085124432,129.2,118.6,-0.718,66.1084244748116,132.94581138995161,50.87596309941327,3,C1
10,26,19,29,59.234351334088174,54.5,41.2,-0.958,54.66497436562109,42.64272540485065,87.30473325537329,128.8,118.5,-0.718,65.75252734244347,120.52374341698548,48.23278892982398,3,C1
10,26,19,30,60.19030540022645,54.5,41.5,-0.957,51.819492309686325,43.10281762145519,87.23141997661199,128.6,118.6,-0.719,66.41575820273303,135.27712302509565,48.76983667894719,3,C1
10,26,19,31,59.777091620067935,54.6,41.8,-0.957,52.50584769290589,43.590845286436554,87.13942599298359,128.9,118.5,-0.724,67.17472746081991,114.99313690752868,42.980951003684154,3,C1
10,26,19,32,60.07312748602038,54.6,41.5,-0.959,48.44175430787176,43.737253585930965,87.11182779789507,129.4,118.6,-0.725,68.31241823824597,131.0279410722586,44.04428530110525,3,C1
10,26,19,33,60.51193824580612,54.6,41.3,-0.959,48.062526292361525,43.781176075779285,87.17354833936852,130.5,118.5,-0.727,68.79372547147379,128.76838232167756,43.663285590331576,3,C1
10,26,19,34,59.52358147374183,54.6,41.1,-0.96,49.90875788770846,43.794352822733785,87.26206450181056,131.1,118.5,-0.732,68.58811764144212,105.97051469650327,46.34898567709947,3,C1
10,26,19,35,59.99707444212255,54.6,40.8,-0.961,47.942627366312536,42.95830584682014,87.35861935054317,130.6,118.4,-0.724,67.96643529243264,130.00115440895098,41.97469570312984,3,C1
10,26,19,36,60.41912233263677,54.6,40.7,-0.962,48.192788209893756,42.49749175404604,87.52758580516294,129.6,118.6,-0.727,66.65993058772979,120.76034632268528,42.83240871093895,3,C1
10,26,19,37,59.98573669979102,54.6,40.5,-0.963,45.957836462968125,42.28924752621381,87.78827574154889,128.9,118.6,-0.723,65.77797917631894,121.90810389680559,40.989722613281685,3,C1
10,26,19,38,59.1557210099373,54.7,40.5,-0.962,45.84735093889043,42.01677425786414,88.07648272246466,128.5,118.6,-0.726,64.53339375289568,135.62243116904168,44.776916783984504,3,C1
10,26,19,39,59.74671630298119,54.7,40.7,-0.96,45.95420528166712,42.285032277359235,88.3029448167394,128.3,118.7,-0.721,63.4600181258687,112.99672935071249,45.773075035195355,3,C1
10,26,19,40,60.41401489089436,54.7,41.0,-0.959,46.266261584500135,42.22550968320777,88.44088344502181,128.3,118.7,-0.719,63.20800543776061,128.8890188052137,46.4219225105586,3,C1
