Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
11,14,8,32,74.6,54.9,42.8,-0.964,48.3,49.2,92.0,125.4,117.7,-0.725,61.3,138.5,39.2,2,C1
11,14,8,33,74.7,54.9,42.7,-0.963,49.0,49.6,91.5,125.3,117.8,-0.724,58.4,145.8,45.2,2,C1
11,14,8,34,74.7,54.9,42.9,-0.962,47.8,49.8,91.6,125.3,117.7,-0.721,56.1,128.6,46.4,2,C1
11,14,8,35,74.7,54.9,43.2,-0.961,49.2,50.3,92.0,125.3,117.8,-0.719,55.5,121.2,47.2,2,C1
11,14,8,36,73.7,54.8,43.4,-0.96,48.9,50.4,92.4,125.4,117.8,-0.715,55.0,120.7,50.6,2,C1
11,14,8,37,73.3,54.8,43.7,-0.958,47.5,50.6,92.9,125.5,117.9,-0.718,55.7,132.5,50.8,2,C1
11,14,8,38,73.1,54.8,44.0,-0.957,50.1,49.0,93.3,125.6,117.9,-0.716,56.2,140.4,57.4,2,C1
11,14,8,39,72.8,54.8,44.3,-0.956,49.0,49.6,93.6,125.7,117.8,-0.72,57.0,134.9,50.3,2,C1
11,14,8,40,72.9,54.8,43.7,-0.961,48.0,50.0,93.9,125.6,117.8,-0.719,57.9,123.0,53.9,2,C1
11,14,8,41,73.5,54.8,42.8,-0.966,47.4,50.6,93.9,125.5,117.7,-0.726,57.9,120.9,50.4,2,C1
11,14,8,42,73.7,54.8,42.6,-0.965,50.3,50.8,94.0,125.3,117.6,-0.721,55.6,121.4,52.1,2,C1
11,14,8,43,73.6,54.8,42.8,-0.963,50.4,50.9,94.1,125.3,117.5,-0.715,53.4,128.7,50.3,2,C1
11,14,8,44,73.9,54.8,43.1,-0.963,47.0,51.3,94.2,125.3,117.4,-0.714,52.4,145.4,47.2,2,C1
11,14,8,45,74.2,54.8,43.4,-0.961,50.6,51.5,94.3,125.3,117.5,-0.715,51.9,143.1,54.5,2,C1
11,14,8,46,74.3,54.8,43.7,-0.959,49.0,51.4,94.4,125.3,117.4,-0.713,52.8,123.9,55.9,2,C1
11,14,8,47,74.3,54.8,43.9,-0.957,49.5,51.3,94.5,125.3,117.4,-0.716,53.4,116.3,50.3,2,C1
11,14,8,48,74.3,54.8,44.2,-0.956,48.8,50.1,94.6,125.3,117.3,-0.715,53.9,133.5,50.6,2,C1
11,14,8,49,74.4,54.8,43.9,-0.96,49.7,51.0,94.5,125.2,117.3,-0.718,55.7,143.6,56.8,2,C1
11,14,8,50,74.6,54.8,43.1,-0.964,46.9,51.2,94.4,125.1,117.1,-0.722,55.4,119.9,59.5,2,C1
11,14,8,51,74.8,54.8,42.6,-0.964,48.8,51.2,94.3,125.0,117.0,-0.723,53.2,131.2,51.9,2,C1
11,14,8,52,74.9,54.7,42.8,-0.964,48.3,50.9,93.6,124.9,117.0,-0.718,51.0,138.5,53.3,2,C1
11,14,8,53,74.7,54.7,43.0,-0.963,49.6,51.2,92.8,124.9,117.0,-0.716,49.3,125.2,39.0,2,C1
11,14,8,54,74.7,54.7,43.4,-0.961,49.5,51.8,92.1,125.0,116.9,-0.715,49.4,142.5,38.5,2,C1
11,14,8,55,74.8,54.7,43.6,-0.96,48.2,52.1,91.9,125.0,116.9,-0.715,50.6,120.3,41.3,2,C1
11,14,8,56,74.7,54.7,44.0,-0.958,47.7,51.5,91.9,125.1,116.8,-0.704,51.6,136.3,36.8,2,C1
11,14,8,57,74.8,54.7,44.2,-0.956,47.9,49.9,92.0,125.1,116.9,-0.714,52.5,114.8,35.6,2,C1
11,14,8,58,74.6,54.7,44.0,-0.959,49.3,49.9,92.1,125.2,116.9,-0.718,53.6,144.3,39.1,2,C1
11,14,8,59,74.8,54.7,43.3,-0.963,46.5,50.8,92.2,125.1,116.9,-0.719,54.7,115.6,36.9,2,C1
11,14,9,0,74.7,54.7,42.6,-0.964,49.9,50.8,92.1,125.0,116.9,-0.722,53.8,138.5,37.9,2,C1
11,14,9,1,74.8,54.7,42.8,-0.963,48.6,50.4,92.2,125.0,116.8,-0.714,51.8,132.0,35.4,2,C1
11,14,9,2,74.8,54.7,43.1,-0.961,50.8,50.9,92.4,125.1,116.8,-0.71,50.3,121.7,38.6,2,C1
11,14,9,3,74.6,54.8,43.4,-0.96,54.8,51.3,92.8,125.2,116.9,-0.718,50.2,142.6,39.7,2,C1
11,14,9,4,74.6,54.8,43.6,-0.959,53.3,51.4,93.1,125.3,116.9,-0.714,51.2,113.7,37.4,2,C1
11,14,9,5,74.4,54.7,43.9,-0.957,54.1,51.3,93.4,125.4,117.0,-0.718,52.2,140.3,36.0,2,C1
11,14,9,6,74.4,54.8,44.2,-0.956,52.7,50.6,93.7,125.5,117.2,-0.715,54.0,132.7,36.8,2,C1
11,14,9,7,74.6,54.8,44.0,-0.959,52.9,49.1,94.0,125.6,117.3,-0.716,54.9,113.6,34.8,2,C1
11,14,9,8,74.3,54.8,43.2,-0.964,52.4,49.6,94.2,125.5,117.4,-0.719,55.7,138.6,48.0,2,C1
11,14,9,9,74.4,54.8,42.6,-0.965,52.9,49.9,94.3,125.5,117.4,-0.719,54.2,119.9,45.7,2,C1
11,14,9,10,74.5,54.8,42.8,-0.963,54.4,50.4,94.5,125.4,117.4,-0.719,51.9,141.9,44.9,2,C1
11,14,9,11,74.3,54.8,43.1,-0.963,55.3,50.5,94.7,125.5,117.5,-0.717,50.9,131.8,44.0,2,C1
11,14,9,12,77.8,54.8,43.4,-0.96,53.8,50.2,94.8,125.6,117.5,-0.719,50.9,123.2,49.5,2,C1
11,14,9,13,78.2,54.8,43.7,-0.958,54.2,49.7,94.9,125.6,117.5,-0.717,52.3,147.0,49.4,2,C1
11,14,9,14,78.8,54.8,44.0,-0.957,54.9,48.5,94.9,125.7,117.6,-0.712,53.6,109.9,47.0,2,C1
11,14,9,15,78.7,54.8,44.3,-0.956,53.7,49.4,94.8,125.7,117.6,-0.718,54.6,141.6,47.9,2,C1
11,14,9,16,77.6,54.8,43.9,-0.96,51.2,48.6,94.8,125.7,117.6,-0.717,56.1,137.1,48.8,2,C1
11,14,9,17,75.8,54.8,43.0,-0.964,51.9,49.2,94.6,125.5,117.5,-0.721,56.8,116.9,50.0,2,C1
11,14,9,18,75.9,54.8,42.7,-0.963,53.2,49.3,94.1,125.4,117.4,-0.721,55.1,146.2,48.6,2,C1
11,14,9,19,75.7,54.8,42.8,-0.963,51.5,49.1,93.3,125.4,117.3,-0.725,52.7,112.8,50.0,2,C1
11,14,9,20,75.9,54.7,43.1,-0.961,53.5,49.4,92.8,125.4,117.3,-0.717,52.0,137.1,46.4,2,C1
11,14,9,21,75.7,54.8,43.4,-0.96,53.8,49.6,92.6,125.5,117.4,-0.718,52.4,132.1,48.4,2,C1
11,14,9,22,75.6,54.8,43.7,-0.959,52.7,49.7,92.5,125.5,117.3,-0.717,52.9,117.3,48.4,2,C1
11,14,9,23,75.7,54.8,44.0,-0.959,53.7,49.6,92.4,125.6,117.3,-0.712,53.4,143.3,47.0,2,C1
11,14,9,24,77.2,54.8,44.3,-0.956,52.1,49.2,92.0,125.7,117.4,-0.718,54.8,112.6,56.7,2,C1
11,14,9,25,77.8,54.8,43.9,-0.96,51.8,48.9,91.6,125.7,117.5,-0.717,56.9,138.9,53.0,2,C1
11,14,9,26,77.5,54.8,43.0,-0.964,51.5,48.8,91.1,125.6,117.5,-0.722,56.8,139.1,52.4,2,C1
11,14,9,27,77.6,54.8,42.5,-0.965,51.5,49.0,90.7,125.6,117.6,-0.723,55.2,115.3,46.5,2,C1
11,14,9,28,77.6,54.8,42.5,-0.964,53.4,48.9,90.2,125.5,117.7,-0.724,52.7,141.2,47.8,2,C1
11,14,9,29,77.7,54.8,42.6,-0.964,53.2,48.9,89.8,125.6,117.6,-0.723,51.2,114.7,51.0,2,C1
11,14,9,30,77.5,54.8,42.8,-0.963,53.2,48.7,89.9,125.7,117.7,-0.726,50.2,147.1,42.4,2,C1
11,14,9,31,77.2,54.8,43.0,-0.963,52.4,48.6,90.2,125.7,117.7,-0.721,51.5,120.5,42.0,2,C1
11,14,9,32,77.2,54.8,43.3,-0.962,53.6,48.6,90.6,125.8,117.7,-0.718,52.0,126.5,44.7,2,C1
11,14,9,33,77.1,54.9,43.5,-0.96,51.1,48.7,91.0,125.9,117.8,-0.718,53.6,144.4,48.4,2,C1
11,14,9,34,76.9,54.8,43.8,-0.959,53.5,48.7,91.3,126.0,117.9,-0.717,54.5,114.3,45.3,2,C1
11,14,9,35,76.1,54.9,44.1,-0.956,54.5,48.1,91.3,126.0,117.9,-0.719,56.3,141.1,45.8,2,C1
11,14,9,36,75.6,54.9,44.3,-0.957,52.7,47.3,91.1,126.1,118.0,-0.722,58.5,129.1,45.5,2,C1
11,14,9,37,76.1,54.8,43.6,-0.962,52.4,47.4,90.7,126.1,118.1,-0.729,59.8,124.4,48.9,2,C1
11,14,9,38,76.9,54.8,42.8,-0.964,52.7,47.6,90.3,125.9,118.0,-0.729,59.5,140.7,48.3,2,C1
11,14,9,39,77.6,54.9,42.8,-0.963,54.0,47.7,89.7,126.0,118.2,-0.732,56.9,114.7,48.4,2,C1
11,14,9,40,77.9,54.9,43.0,-0.962,54.2,47.3,89.2,126.0,118.4,-0.728,55.2,147.9,46.1,2,C1
11,14,9,41,77.8,54.9,43.3,-0.961,53.1,47.4,89.0,126.1,118.3,-0.724,54.7,127.7,42.9,2,C1
11,14,9,42,77.0,54.9,43.6,-0.959,53.0,47.4,89.0,126.1,118.3,-0.727,56.3,127.6,41.1,2,C1
11,14,9,43,75.6,54.9,43.9,-0.958,53.6,47.3,88.7,126.2,118.4,-0.724,57.4,139.7,39.0,2,C1
11,14,9,44,75.2,54.9,44.1,-0.958,51.2,46.8,88.5,126.1,118.4,-0.726,59.2,116.0,41.3,2,C1
11,14,9,45,74.9,54.9,44.3,-0.958,50.3,46.2,88.2,126.1,118.4,-0.725,61.1,148.0,42.4,2,C1
11,14,9,46,74.8,54.9,43.6,-0.963,47.8,46.3,87.9,125.9,118.2,-0.73,62.8,116.2,41.8,2,C1
11,14,9,47,75.8,54.9,42.8,-0.965,49.5,47.0,87.7,125.7,118.1,-0.733,61.5,142.6,42.0,2,C1
11,14,9,48,74.5,54.9,42.7,-0.964,50.1,47.6,87.4,125.5,118.2,-0.73,60.0,135.9,41.6,2,C1
11,14,9,49,75.1,54.9,42.9,-0.962,49.2,47.4,87.1,125.6,118.1,-0.728,58.4,120.9,38.2,2,C1
11,14,9,50,75.8,54.9,43.2,-0.961,51.2,47.7,86.9,125.6,118.1,-0.722,57.0,147.4,36.4,2,C1
11,14,9,51,74.9,54.9,43.5,-0.959,50.3,46.8,86.7,125.7,118.2,-0.728,57.2,114.6,42.0,2,C1
11,14,9,52,70.5,54.9,43.8,-0.958,50.7,46.7,86.7,125.7,118.1,-0.728,59.1,141.5,43.9,2,C1
11,14,9,53,69.6,54.9,44.1,-0.956,51.5,47.4,86.6,125.7,118.1,-0.724,60.3,133.9,46.6,2,C1
11,14,9,54,70.2,54.9,44.3,-0.957,47.5,47.6,86.6,125.7,118.1,-0.727,62.0,115.8,50.5,2,C1
11,14,9,55,70.3,54.9,43.6,-0.961,46.3,47.5,86.6,125.6,118.0,-0.731,63.3,147.0,50.0,2,C1
11,14,9,56,69.3,54.8,42.7,-0.966,48.0,47.3,86.5,125.5,117.8,-0.729,61.4,121.4,47.3,2,C1
11,14,9,57,70.5,54.9,42.5,-0.966,50.9,47.4,86.4,125.4,117.6,-0.726,59.3,128.0,50.5,2,C1
