Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
12,15,0,37,69.1,49.1,43.9,-0.959,55.8,56.3,109.6,131.2,123.8,-0.655,81.1,133.8,43.4,0,C2
12,15,0,38,67.9,49.2,44.1,-0.958,54.1,56.8,109.5,131.3,123.9,-0.654,81.8,140.1,58.2,0,C2
12,15,0,39,71.4,49.1,44.3,-0.957,57.1,56.9,109.5,131.1,124.2,-0.651,82.9,124.3,63.3,0,C2
12,15,0,40,71.1,49.1,43.8,-0.961,53.7,56.8,109.6,130.9,124.5,-0.637,83.6,114.1,64.3,0,C2
12,15,0,41,70.4,49.1,43.0,-0.965,57.1,59.7,110.0,130.7,124.2,-0.632,83.4,141.3,70.6,0,C2
12,15,0,42,69.5,49.2,42.7,-0.964,55.0,62.9,110.1,130.7,124.3,-0.633,83.1,142.1,75.4,0,C2
12,15,0,43,69.1,49.2,42.9,-0.963,57.0,62.3,110.0,130.7,124.4,-0.626,82.8,123.2,69.1,0,C2
12,15,0,44,70.6,49.2,43.1,-0.961,54.2,58.9,109.7,130.8,124.1,-0.624,81.5,117.3,70.6,0,C2
12,15,0,45,69.2,49.2,43.4,-0.96,53.3,58.7,109.2,130.9,123.9,-0.626,79.7,143.3,74.6,0,C2
12,15,0,46,70.0,49.2,43.6,-0.959,55.4,57.2,107.9,131.1,123.8,-0.635,79.2,135.7,69.6,0,C2
12,15,0,47,69.0,49.2,43.8,-0.958,53.5,52.8,106.0,131.1,123.8,-0.643,79.4,108.8,70.9,0,C2
12,15,0,48,71.1,49.2,44.1,-0.956,54.2,51.3,104.1,131.2,123.6,-0.639,80.2,136.1,68.1,0,C2
12,15,0,49,69.8,49.3,44.3,-0.956,54.8,51.6,102.7,131.3,124.0,-0.634,80.9,139.7,72.4,0,C2
12,15,0,50,69.3,49.2,43.7,-0.961,53.9,50.8,101.7,131.4,123.9,-0.634,81.2,124.2,70.1,0,C2
12,15,0,51,71.0,49.3,42.8,-0.965,52.9,52.4,101.4,131.3,123.7,-0.628,80.1,113.2,69.9,0,C2
12,15,0,52,69.7,49.3,42.6,-0.964,51.4,54.6,102.1,131.2,123.5,-0.631,77.9,139.8,77.1,0,C2
12,15,0,53,69.8,49.3,42.8,-0.963,49.9,55.3,104.8,131.4,123.6,-0.642,76.5,135.3,74.0,0,C2
12,15,0,54,70.1,49.3,43.0,-0.961,49.4,54.4,105.9,131.7,123.5,-0.662,76.8,114.2,71.0,0,C2
12,15,0,55,69.6,49.2,43.3,-0.96,51.9,54.4,106.4,131.8,123.3,-0.67,77.8,129.3,71.1,0,C2
12,15,0,56,69.1,49.2,43.5,-0.959,49.8,55.8,106.5,131.7,123.4,-0.676,77.0,144.1,72.6,0,C2
12,15,0,57,70.8,49.2,43.7,-0.958,50.5,54.4,106.3,131.5,123.2,-0.679,77.0,132.9,69.7,0,C2
12,15,0,58,68.5,49.2,43.9,-0.957,49.4,50.8,104.9,131.6,123.3,-0.686,77.1,113.9,74.5,0,C2
12,15,0,59,70.9,49.2,44.1,-0.956,51.6,51.4,104.0,131.7,123.0,-0.685,77.4,140.3,69.0,0,C2
12,15,1,0,68.9,49.2,44.0,-0.958,50.2,51.0,104.7,131.6,122.8,-0.682,77.6,138.7,73.3,0,C2
12,15,1,1,71.7,49.2,43.3,-0.963,50.9,52.5,105.2,131.5,122.9,-0.683,77.7,117.9,74.5,0,C2
12,15,1,2,70.4,49.2,42.6,-0.964,49.5,54.8,104.7,131.5,122.8,-0.689,77.4,126.8,70.5,0,C2
12,15,1,3,70.3,49.1,42.6,-0.963,49.8,55.2,105.1,131.5,123.0,-0.69,77.5,141.0,69.2,0,C2
12,15,1,4,69.1,49.1,42.8,-0.963,51.8,54.1,105.8,131.3,123.0,-0.69,76.5,118.2,67.9,0,C2
12,15,1,5,69.4,49.1,43.1,-0.962,49.5,54.2,106.0,131.0,123.2,-0.692,76.1,119.3,72.6,0,C2
12,15,1,6,70.9,49.1,43.4,-0.961,48.0,53.5,106.2,130.8,123.0,-0.691,75.7,137.4,69.5,0,C2
12,15,1,7,70.3,49.2,43.7,-0.959,49.9,51.5,105.1,130.8,123.2,-0.693,75.2,123.3,70.8,0,C2
12,15,1,8,71.2,49.2,44.0,-0.958,50.5,49.7,104.2,130.9,123.1,-0.692,75.7,125.0,73.1,0,C2
12,15,1,9,69.2,49.1,44.2,-0.957,48.3,48.9,102.2,130.7,123.5,-0.688,75.6,143.9,72.5,0,C2
12,15,1,10,70.0,49.1,43.9,-0.961,50.4,49.3,100.8,130.9,123.6,-0.691,76.6,121.7,68.6,0,C2
