Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
11,9,4,57,50.9,51.8,43.4,-0.956,55.3,51.8,90.4,128.9,125.1,-0.698,30.0,119.9,19.9,0,C2
11,9,4,58,50.9,51.8,42.9,-0.96,53.1,51.1,90.1,129.0,124.9,-0.705,31.5,133.4,22.4,0,C2
11,9,4,59,51.2,51.8,42.2,-0.964,53.6,50.2,89.8,128.9,124.6,-0.705,31.7,120.6,22.6,0,C2
11,9,5,0,50.8,51.8,41.7,-0.964,55.9,50.0,89.5,128.8,124.4,-0.709,31.4,132.5,20.4,0,C2
11,9,5,1,50.9,51.8,42.0,-0.963,56.5,50.5,89.1,128.7,124.5,-0.71,30.8,127.6,23.5,0,C2
11,9,5,2,51.0,51.8,42.3,-0.961,54.9,50.9,88.8,128.8,124.4,-0.707,31.3,122.1,18.0,0,C2
11,9,5,3,51.1,51.8,42.6,-0.959,56.1,51.0,88.5,128.8,124.3,-0.702,31.7,136.8,18.6,0,C2
11,9,5,4,50.4,51.7,42.9,-0.958,56.7,51.1,88.1,128.8,124.2,-0.712,32.6,117.1,23.7,0,C2
11,9,5,5,48.8,51.7,43.1,-0.957,56.3,51.1,87.8,128.7,124.0,-0.703,33.4,135.7,22.6,0,C2
11,9,5,6,50.3,51.7,43.4,-0.956,55.0,51.1,87.5,128.7,123.7,-0.701,33.7,114.1,23.4,0,C2
11,9,5,7,50.7,51.6,42.9,-0.96,56.0,50.5,87.3,128.6,123.3,-0.708,34.3,138.5,25.9,0,C2
11,9,5,8,49.5,51.6,42.2,-0.963,52.7,49.9,87.1,128.5,123.0,-0.706,34.5,110.9,22.5,0,C2
11,9,5,9,50.8,51.6,41.8,-0.964,55.6,49.7,87.0,128.4,122.7,-0.716,34.3,140.1,22.6,0,C2
11,9,5,10,48.9,51.6,42.0,-0.964,55.4,50.3,86.8,128.3,122.7,-0.712,33.4,112.9,22.6,0,C2
11,9,5,11,50.7,51.6,42.3,-0.961,56.8,50.7,86.7,128.2,122.7,-0.706,33.3,142.9,25.3,0,C2
11,9,5,12,49.1,51.6,42.6,-0.961,55.7,50.9,86.6,128.2,122.7,-0.71,33.0,123.3,22.3,0,C2
11,9,5,13,50.6,51.6,42.8,-0.959,55.9,51.0,86.7,128.2,122.6,-0.707,33.2,131.9,24.1,0,C2
11,9,5,14,49.0,51.6,42.9,-0.958,53.4,50.9,87.0,128.2,122.7,-0.705,32.8,124.5,21.1,0,C2
11,9,5,15,50.4,51.6,43.0,-0.958,54.4,50.8,87.6,128.2,122.7,-0.7,33.0,129.4,25.5,0,C2
11,9,5,16,49.3,51.6,43.2,-0.957,56.0,50.8,88.5,128.3,122.6,-0.702,33.7,129.6,28.0,0,C2
11,9,5,17,50.2,51.6,43.4,-0.957,54.1,50.7,89.0,128.3,122.4,-0.701,34.8,126.3,26.9,0,C2
11,9,5,18,50.4,51.5,42.8,-0.96,54.1,50.1,89.5,128.2,122.3,-0.702,35.2,132.9,23.7,0,C2
11,9,5,19,49.4,51.5,42.1,-0.964,54.4,49.7,89.7,128.2,122.1,-0.705,35.0,121.8,16.2,0,C2
11,9,5,20,50.6,51.6,41.9,-0.963,55.8,49.6,89.4,128.0,122.0,-0.71,34.3,136.8,24.1,0,C2
11,9,5,21,50.4,51.5,42.1,-0.963,55.5,50.2,89.2,127.9,121.9,-0.711,33.5,116.2,26.3,0,C2
11,9,5,22,49.1,51.6,42.4,-0.96,56.7,50.7,89.5,128.0,121.9,-0.706,32.7,136.5,23.1,0,C2
11,9,5,23,50.4,51.6,42.7,-0.959,56.5,51.0,90.2,128.0,122.1,-0.709,32.2,120.7,27.4,0,C2
11,9,5,24,50.0,51.6,43.0,-0.958,53.2,51.3,91.7,128.1,122.3,-0.696,33.0,137.1,28.3,0,C2
11,9,5,25,49.1,51.5,43.3,-0.956,56.0,51.3,91.5,128.2,122.4,-0.697,32.5,115.2,24.5,0,C2
11,9,5,26,50.2,51.6,43.3,-0.958,55.7,51.1,91.0,128.2,122.6,-0.703,32.9,138.7,24.0,0,C2
11,9,5,27,50.5,51.6,42.6,-0.963,53.0,50.5,90.8,128.1,122.5,-0.702,33.2,107.9,25.7,0,C2
11,9,5,28,50.2,51.6,41.9,-0.965,54.3,50.2,90.7,128.1,122.3,-0.708,33.0,137.6,26.5,0,C2
11,9,5,29,49.6,51.6,42.0,-0.964,55.5,50.7,91.6,128.0,122.3,-0.701,31.5,111.5,27.0,0,C2
11,9,5,30,49.2,51.7,42.3,-0.961,57.0,51.4,93.5,128.0,122.5,-0.711,31.2,137.1,22.6,0,C2
11,9,5,31,49.8,51.7,42.6,-0.96,57.3,51.7,94.9,128.1,122.8,-0.701,30.8,116.1,28.7,0,C2
11,9,5,32,49.8,51.7,42.8,-0.958,55.0,52.0,95.2,128.2,123.1,-0.703,30.9,127.7,22.5,0,C2
11,9,5,33,50.0,51.7,43.1,-0.957,54.5,52.0,95.2,128.3,123.1,-0.694,30.4,129.5,26.5,0,C2
11,9,5,34,50.4,51.7,43.4,-0.956,55.4,52.0,95.0,128.4,123.2,-0.697,30.4,119.5,22.2,0,C2
11,9,5,35,50.4,51.7,42.9,-0.96,52.7,51.4,95.1,128.5,123.1,-0.698,30.5,134.1,28.5,0,C2
11,9,5,36,49.7,51.8,42.1,-0.964,54.9,50.8,95.1,128.4,123.0,-0.707,30.9,113.4,28.5,0,C2
11,9,5,37,49.9,51.8,41.7,-0.964,55.6,51.2,94.5,128.3,122.9,-0.704,29.9,136.7,22.7,0,C2
11,9,5,38,50.0,51.8,41.7,-0.964,56.9,51.7,94.1,128.3,123.1,-0.705,29.0,112.4,22.5,0,C2
11,9,5,39,49.9,51.7,42.0,-0.963,56.1,52.3,95.0,128.3,123.4,-0.706,28.4,138.2,26.0,0,C2
11,9,5,40,50.0,51.7,42.2,-0.962,55.1,52.6,95.3,128.3,123.7,-0.705,27.9,118.2,26.4,0,C2
11,9,5,41,50.0,51.8,42.5,-0.96,55.3,52.7,95.0,128.4,124.0,-0.697,27.8,132.8,24.7,0,C2
11,9,5,42,54.3,51.8,42.8,-0.959,55.1,52.7,94.4,128.4,124.1,-0.7,27.6,118.4,21.2,0,C2
11,9,5,43,55.0,51.8,43.0,-0.957,55.9,52.4,93.8,128.6,124.2,-0.695,27.0,125.4,23.7,0,C2
11,9,5,44,55.3,51.8,43.3,-0.956,56.7,52.2,93.2,128.7,124.4,-0.684,27.8,127.5,23.4,0,C2
11,9,5,45,55.7,51.8,43.2,-0.958,54.5,51.6,92.5,128.8,124.4,-0.692,28.9,125.5,23.6,0,C2
11,9,5,46,55.7,51.8,42.4,-0.963,53.9,51.0,92.1,128.8,124.1,-0.702,29.3,125.3,19.7,0,C2
11,9,5,47,55.6,51.8,41.8,-0.964,56.6,50.7,91.7,128.7,123.9,-0.705,29.3,124.4,25.7,0,C2
11,9,5,48,55.8,51.8,42.0,-0.962,55.0,50.9,91.2,128.6,124.0,-0.706,27.7,124.1,24.6,0,C2
11,9,5,49,55.2,51.8,42.3,-0.962,55.8,51.4,91.3,128.6,124.2,-0.702,27.3,120.8,26.5,0,C2
11,9,5,50,55.0,51.9,42.6,-0.961,54.2,51.7,91.4,128.8,124.5,-0.699,26.6,130.2,28.6,0,C2
11,9,5,51,54.9,51.9,42.9,-0.958,55.3,51.6,91.9,128.9,124.6,-0.692,26.8,114.3,22.6,0,C2
11,9,5,52,54.2,51.9,43.2,-0.957,55.5,51.6,92.0,129.0,124.7,-0.686,27.4,129.9,22.1,0,C2
11,9,5,53,54.0,51.9,43.5,-0.956,55.2,51.4,91.7,129.1,124.8,-0.687,27.8,120.8,23.9,0,C2
11,9,5,54,54.3,51.9,42.8,-0.961,52.9,50.6,91.4,129.1,124.6,-0.691,28.3,127.7,27.8,0,C2
11,9,5,55,55.3,52.0,42.0,-0.964,54.4,49.9,91.2,129.1,124.4,-0.695,28.1,116.0,24.0,0,C2
11,9,5,56,55.8,51.9,41.8,-0.963,55.3,49.8,91.3,129.0,124.3,-0.699,27.7,129.6,26.7,0,C2
11,9,5,57,55.4,51.9,42.1,-0.962,56.1,49.7,92.3,128.9,124.5,-0.699,26.3,114.5,27.8,0,C2
11,9,5,58,54.1,51.9,42.4,-0.96,54.5,49.8,92.1,129.0,124.8,-0.693,25.9,134.9,30.2,0,C2
11,9,5,59,54.1,52.0,42.6,-0.96,54.1,50.0,91.3,129.1,124.8,-0.694,27.2,111.9,24.2,0,C2
11,9,6,0,55.3,52.0,42.7,-0.959,56.4,50.0,90.8,129.2,124.8,-0.696,27.1,135.0,26.0,0,C2
11,9,6,1,55.5,52.0,42.8,-0.959,55.8,49.8,90.4,129.2,124.7,-0.692,28.0,111.3,26.5,0,C2
11,9,6,2,54.8,52.0,42.9,-0.958,55.4,49.6,90.0,129.3,124.7,-0.691,28.5,133.3,23.9,0,C2
11,9,6,3,54.5,52.0,43.1,-0.959,53.9,49.5,89.7,129.3,124.5,-0.69,29.1,112.2,20.6,0,C2
11,9,6,4,55.5,52.0,43.2,-0.957,55.1,49.4,89.9,129.4,124.4,-0.694,29.5,133.8,30.3,0,C2
11,9,6,5,54.9,52.0,43.4,-0.957,54.8,49.3,90.7,129.5,124.4,-0.692,30.9,110.7,24.7,0,C2
11,9,6,6,54.3,52.1,42.9,-0.96,54.8,48.7,90.8,129.5,124.0,-0.697,31.8,133.0,23.2,0,C2
11,9,6,7,55.5,52.1,42.2,-0.963,52.5,47.8,90.6,129.4,123.6,-0.698,31.8,107.8,28.0,0,C2
11,9,6,8,54.2,52.1,41.8,-0.964,54.7,47.9,90.5,129.2,123.3,-0.702,32.1,135.5,24.9,0,C2
11,9,6,9,55.7,52.1,41.9,-0.963,54.4,48.1,90.2,129.1,123.2,-0.699,30.9,111.9,26.3,0,C2
11,9,6,10,55.0,52.1,42.1,-0.962,56.0,48.3,89.9,129.1,123.2,-0.697,31.5,136.7,27.7,0,C2
11,9,6,11,54.7,52.1,42.3,-0.962,55.5,48.3,89.9,129.1,123.0,-0.695,32.5,111.9,24.3,0,C2
11,9,6,12,55.4,52.2,42.5,-0.962,56.6,48.2,90.6,129.1,122.8,-0.693,31.9,130.5,26.1,0,C2
11,9,6,13,54.0,52.2,42.7,-0.96,56.0,48.2,91.3,129.1,122.8,-0.692,32.5,116.0,22.9,0,C2
11,9,6,14,55.7,52.3,42.9,-0.96,55.8,48.1,90.8,129.2,122.9,-0.692,33.1,134.4,26.1,0,C2
11,9,6,15,55.0,52.3,43.1,-0.957,54.1,48.1,90.3,129.2,122.7,-0.694,33.8,114.2,25.7,0,C2
11,9,6,16,55.0,52.3,43.3,-0.956,54.1,48.0,89.9,129.2,122.5,-0.694,34.8,129.7,26.8,0,C2
11,9,6,17,55.3,52.2,43.2,-0.959,55.0,48.0,89.6,129.3,122.4,-0.691,35.6,112.3,27.0,0,C2
11,9,6,18,54.5,52.2,42.5,-0.962,54.3,47.5,90.0,129.3,122.1,-0.692,36.3,135.0,20.3,0,C2
11,9,6,19,55.3,52.3,41.8,-0.964,52.7,47.0,90.8,129.2,121.9,-0.701,36.7,114.3,29.1,0,C2
11,9,6,20,55.6,52.3,41.9,-0.963,55.6,47.5,90.7,129.1,121.7,-0.699,35.7,134.3,28.8,0,C2
11,9,6,21,54.0,52.3,42.0,-0.962,53.9,48.0,90.7,129.1,121.9,-0.698,35.2,113.2,27.2,0,C2
11,9,6,22,55.6,52.4,42.2,-0.962,56.2,47.7,91.0,129.1,121.9,-0.698,35.3,135.9,24.2,0,C2
11,9,6,23,54.3,52.3,42.2,-0.962,55.8,47.7,91.5,129.1,121.9,-0.696,35.8,114.6,25.4,0,C2
11,9,6,24,55.4,52.3,42.3,-0.961,53.6,47.9,92.2,129.1,121.9,-0.695,36.4,133.5,26.0,0,C2
11,9,6,25,54.4,52.3,42.4,-0.96,55.9,47.9,93.0,129.2,121.7,-0.69,36.3,110.9,26.6,0,C2
11,9,6,26,55.5,52.3,42.6,-0.96,54.4,48.3,93.4,129.3,121.8,-0.695,36.3,135.8,24.1,0,C2
11,9,6,27,54.8,52.4,42.8,-0.96,55.5,48.5,93.5,129.3,122.1,-0.697,37.2,111.9,27.5,0,C2
11,9,6,28,55.0,52.4,43.0,-0.959,54.5,48.7,93.0,129.4,122.1,-0.689,38.4,135.4,21.8,0,C2
11,9,6,29,51.0,52.3,43.2,-0.958,56.0,49.6,92.6,129.5,121.9,-0.692,37.9,110.0,26.5,0,C2
11,9,6,30,51.4,52.3,43.4,-0.957,54.0,49.9,93.1,129.5,122.3,-0.696,38.5,131.5,27.1,0,C2
11,9,6,31,51.6,52.4,42.7,-0.961,54.4,49.6,93.3,129.5,121.9,-0.697,39.9,109.8,24.8,0,C2
11,9,6,32,51.4,52.3,42.0,-0.964,54.1,49.1,93.5,129.4,121.8,-0.702,39.9,133.5,24.3,0,C2
11,9,6,33,51.2,52.4,41.8,-0.964,53.3,51.0,94.2,129.2,121.6,-0.7,39.2,117.3,27.0,0,C2
11,9,6,34,51.3,52.4,42.0,-0.963,54.9,51.9,94.9,129.1,121.6,-0.704,38.5,134.5,22.0,0,C2
11,9,6,35,51.5,52.3,42.2,-0.961,54.4,51.6,95.5,129.1,121.5,-0.695,37.6,113.2,27.8,0,C2
11,9,6,36,52.1,52.5,42.5,-0.96,50.7,50.0,95.9,129.3,121.9,-0.692,39.3,135.2,27.0,0,C2
11,9,6,37,52.3,52.5,42.7,-0.959,54.9,50.2,96.3,129.3,121.8,-0.691,39.0,117.1,24.1,0,C2
11,9,6,38,52.4,52.5,43.0,-0.958,56.7,50.4,96.7,129.4,121.8,-0.689,39.0,135.0,26.7,0,C2
11,9,6,39,52.3,52.4,43.2,-0.957,55.4,50.8,97.0,129.5,121.7,-0.69,40.1,114.8,29.8,0,C2
11,9,6,40,52.0,52.4,43.4,-0.957,56.4,50.0,97.1,129.5,121.9,-0.697,41.1,131.2,23.7,0,C2
11,9,6,41,51.2,52.5,42.8,-0.961,53.4,49.3,97.2,129.6,122.4,-0.7,41.8,115.5,25.0,0,C2
11,9,6,42,52.3,52.6,42.1,-0.966,54.8,49.3,97.3,129.5,122.4,-0.708,41.3,127.3,28.4,0,C2
11,9,6,43,52.5,52.5,41.7,-0.965,54.5,51.5,97.7,129.4,122.1,-0.699,40.9,119.3,23.5,0,C2
11,9,6,44,51.4,52.4,41.7,-0.964,55.3,51.3,98.0,129.3,122.1,-0.702,40.1,128.2,28.5,0,C2
11,9,6,45,52.5,52.4,41.9,-0.965,55.5,51.0,98.0,129.4,122.1,-0.695,38.4,120.3,26.8,0,C2
11,9,6,46,52.0,52.5,42.0,-0.963,53.9,49.9,98.0,129.4,122.1,-0.699,38.8,128.5,28.7,0,C2
11,9,6,47,51.5,52.4,42.2,-0.963,55.7,50.1,98.1,129.4,122.4,-0.694,38.6,129.9,23.4,0,C2
11,9,6,48,52.5,52.4,42.4,-0.961,54.8,49.4,98.2,129.4,122.1,-0.691,38.0,118.6,26.5,0,C2
11,9,6,49,51.9,52.4,42.6,-0.959,55.4,48.2,98.3,129.5,122.0,-0.693,38.4,127.4,30.5,0,C2
11,9,6,50,52.2,52.4,42.9,-0.958,54.8,48.6,98.4,129.6,122.2,-0.692,38.9,122.8,28.8,0,C2
11,9,6,51,51.8,52.5,43.1,-0.957,55.1,47.6,98.3,129.6,122.3,-0.695,40.9,122.5,26.6,0,C2
11,9,6,52,52.5,52.5,43.4,-0.956,55.8,47.3,98.4,129.7,122.3,-0.69,42.8,122.3,28.4,0,C2
11,9,6,53,52.0,52.5,43.1,-0.959,53.5,47.3,98.6,129.7,122.6,-0.7,44.1,122.3,26.1,0,C2
11,9,6,54,51.7,52.5,42.3,-0.963,54.3,48.8,98.7,129.6,122.8,-0.706,45.2,128.8,26.6,0,C2
11,9,6,55,51.5,52.6,41.8,-0.964,56.6,50.1,98.9,129.4,122.8,-0.707,45.0,118.5,28.6,0,C2
11,9,6,56,51.8,52.5,41.9,-0.963,54.3,50.4,99.0,129.3,122.5,-0.704,43.9,126.5,25.3,0,C2
11,9,6,57,52.0,52.5,42.2,-0.962,56.2,50.9,99.1,129.2,122.3,-0.703,42.8,121.2,32.2,0,C2
11,9,6,58,52.1,52.6,42.5,-0.962,56.5,49.1,99.2,129.3,122.2,-0.702,42.9,133.5,26.0,0,C2
11,9,6,59,51.9,52.6,42.8,-0.96,55.2,47.5,99.3,129.4,122.3,-0.701,43.0,116.6,28.0,0,C2
11,9,7,0,52.0,52.7,43.0,-0.959,53.5,47.4,99.4,129.4,122.5,-0.695,43.8,135.7,26.6,0,C2
11,9,7,1,51.8,52.6,43.3,-0.958,55.4,47.2,99.5,129.5,122.8,-0.702,45.4,117.3,27.1,0,C2
11,9,7,2,51.9,52.6,43.5,-0.958,54.5,48.0,99.5,129.6,122.7,-0.697,46.2,130.0,25.9,0,C2
11,9,7,3,52.0,52.7,42.8,-0.961,54.5,48.8,99.5,129.6,123.0,-0.705,47.0,117.5,27.5,0,C2
11,9,7,4,52.3,52.7,41.9,-0.965,53.9,50.4,99.6,129.4,122.8,-0.708,46.8,127.4,26.5,0,C2
11,9,7,5,52.1,52.7,41.8,-0.964,54.4,51.5,99.7,129.3,122.8,-0.711,46.1,123.3,21.9,0,C2
11,9,7,6,52.0,52.7,41.8,-0.964,54.8,49.9,99.8,129.2,122.8,-0.704,45.1,131.6,25.4,0,C2
11,9,7,7,51.9,52.6,41.9,-0.963,57.5,49.4,99.8,129.1,122.7,-0.703,43.9,122.0,25.3,0,C2
11,9,7,8,51.9,52.7,42.1,-0.962,54.9,50.7,99.8,129.2,122.7,-0.701,43.7,131.8,23.7,0,C2
11,9,7,9,52.2,52.7,42.3,-0.961,55.4,48.0,99.8,129.1,122.5,-0.697,43.2,122.0,22.6,0,C2
11,9,7,10,52.0,52.6,42.6,-0.96,54.4,48.3,99.9,129.2,122.2,-0.7,43.5,129.2,24.0,0,C2
11,9,7,11,51.7,52.6,42.8,-0.958,54.9,46.6,99.9,129.2,122.4,-0.697,44.5,120.8,24.2,0,C2
11,9,7,12,52.0,52.7,43.2,-0.957,54.7,47.2,100.0,129.4,122.5,-0.701,45.6,122.6,27.8,0,C2
11,9,7,13,52.0,52.6,43.5,-0.956,54.2,46.0,99.9,129.4,122.6,-0.698,46.7,122.5,29.0,0,C2
11,9,7,14,52.2,52.7,43.1,-0.96,53.6,47.6,99.8,129.5,122.7,-0.702,47.3,124.7,26.9,0,C2
11,9,7,15,52.0,52.8,42.3,-0.964,54.3,49.3,99.8,129.4,122.6,-0.707,47.5,120.2,28.4,0,C2
11,9,7,16,54.6,52.7,41.8,-0.965,54.5,51.4,99.8,129.3,122.6,-0.707,46.7,129.2,30.2,0,C2
11,9,7,17,55.5,52.7,42.0,-0.963,54.0,51.8,99.9,129.2,122.6,-0.704,46.1,120.2,26.4,0,C2
11,9,7,18,55.6,52.6,42.3,-0.962,55.0,49.4,99.9,129.3,122.4,-0.698,45.0,130.0,28.8,0,C2
11,9,7,19,55.5,52.7,42.6,-0.961,56.1,47.6,99.9,129.4,122.5,-0.702,44.9,123.7,27.0,0,C2
11,9,7,20,55.6,52.6,42.9,-0.958,55.0,48.1,99.9,129.4,122.5,-0.697,44.9,123.9,29.1,0,C2
11,9,7,21,55.6,52.6,43.3,-0.957,52.5,47.5,99.9,129.5,122.6,-0.696,45.9,122.1,23.5,0,C2
11,9,7,22,55.4,52.7,43.5,-0.957,53.7,47.7,99.9,129.6,122.8,-0.695,46.7,125.8,28.3,0,C2
11,9,7,23,55.8,52.8,42.7,-0.962,53.7,48.9,99.9,129.6,122.7,-0.706,47.7,118.1,26.1,0,C2
11,9,7,24,55.7,52.8,41.9,-0.965,55.7,49.4,99.9,129.5,122.6,-0.708,47.5,129.1,29.7,0,C2
11,9,7,25,55.4,52.8,41.8,-0.963,55.4,51.3,100.0,129.4,122.3,-0.703,47.5,122.0,27.0,0,C2
11,9,7,26,55.0,52.7,42.1,-0.962,55.8,52.0,99.9,129.4,122.4,-0.699,45.6,131.7,28.8,0,C2
11,9,7,27,55.0,52.7,42.4,-0.961,56.3,51.7,99.9,129.4,122.5,-0.7,45.0,120.8,29.6,0,C2
11,9,7,28,54.8,52.7,42.7,-0.96,56.9,50.3,99.9,129.5,122.3,-0.701,44.9,128.6,25.4,0,C2
11,9,7,29,54.3,52.7,42.9,-0.959,53.5,50.6,99.8,129.4,122.5,-0.699,45.4,123.1,28.0,0,C2
11,9,7,30,54.1,52.8,43.1,-0.958,56.4,51.5,99.8,129.5,122.6,-0.697,46.1,121.9,26.3,0,C2
11,9,7,31,54.1,52.7,43.3,-0.957,54.1,51.8,99.7,129.6,122.6,-0.692,47.0,120.8,27.7,0,C2
11,9,7,32,54.4,52.7,43.4,-0.957,55.9,51.5,99.7,129.6,122.4,-0.697,47.6,127.8,32.1,0,C2
11,9,7,33,54.8,52.7,43.2,-0.961,54.0,51.0,99.7,129.6,122.3,-0.703,48.7,117.6,31.4,0,C2
11,9,7,34,55.7,52.8,42.4,-0.964,55.0,50.0,99.7,129.6,122.3,-0.707,49.2,128.4,32.8,0,C2
11,9,7,35,55.7,52.8,41.8,-0.965,55.5,51.5,99.8,129.4,122.3,-0.703,48.8,129.1,28.6,0,C2
11,9,7,36,55.0,52.7,42.0,-0.964,55.7,52.5,99.9,129.3,122.3,-0.702,47.6,123.6,35.8,0,C2
11,9,7,37,54.1,52.7,42.3,-0.962,56.1,52.3,99.9,129.3,122.4,-0.7,46.7,127.3,34.0,0,C2
11,9,7,38,54.1,52.7,42.6,-0.96,55.6,51.4,100.0,129.3,122.6,-0.703,46.7,125.8,29.5,0,C2
11,9,7,39,54.5,52.7,42.9,-0.959,55.3,51.6,100.0,129.5,122.6,-0.702,46.8,126.3,32.7,0,C2
11,9,7,40,55.5,52.7,43.2,-0.957,54.7,50.2,100.0,129.5,122.7,-0.69,47.6,123.6,28.9,0,C2
11,9,7,41,55.5,52.9,43.5,-0.956,54.7,48.8,100.0,129.6,122.7,-0.697,48.1,130.0,30.1,0,C2
11,9,7,42,55.3,52.8,43.3,-0.959,56.0,48.6,100.0,129.7,122.7,-0.702,49.9,120.3,31.7,0,C2
11,9,7,43,55.0,52.7,42.5,-0.963,54.0,49.7,100.0,129.6,122.7,-0.707,51.0,123.3,31.6,0,C2
11,9,7,44,54.4,52.7,41.8,-0.964,55.5,50.5,100.1,129.5,122.5,-0.709,49.7,124.9,29.3,0,C2
11,9,7,45,55.6,52.7,42.0,-0.963,54.9,51.7,100.1,129.5,122.4,-0.708,48.2,124.2,26.3,0,C2
11,9,7,46,55.0,52.7,42.3,-0.962,56.1,51.3,100.1,129.5,122.6,-0.707,47.6,124.4,31.4,0,C2
11,9,7,47,54.2,52.8,42.6,-0.96,54.9,50.7,100.1,129.5,122.5,-0.701,47.4,120.7,34.0,0,C2
11,9,7,48,54.7,52.7,42.9,-0.959,53.6,50.4,100.1,129.6,122.5,-0.699,47.2,126.6,34.2,0,C2
11,9,7,49,55.6,52.8,43.2,-0.957,55.2,48.6,100.0,129.7,122.6,-0.696,47.6,120.1,33.5,0,C2
11,9,7,50,55.4,52.8,43.6,-0.956,56.4,47.8,99.9,129.7,122.6,-0.688,48.1,126.1,34.9,0,C2
11,9,7,51,54.9,52.8,43.2,-0.961,53.2,47.6,99.9,129.8,122.7,-0.701,49.4,123.0,30.0,0,C2
11,9,7,52,54.6,52.8,42.2,-0.965,52.9,48.5,100.0,129.7,122.6,-0.705,49.2,124.6,37.5,0,C2
11,9,7,53,55.5,52.9,41.7,-0.964,54.9,49.3,100.1,129.6,122.8,-0.711,48.1,127.1,36.2,0,C2
11,9,7,54,54.3,52.9,41.9,-0.964,55.1,50.3,100.1,129.5,122.9,-0.708,46.9,122.5,34.6,0,C2
11,9,7,55,55.7,52.8,42.0,-0.963,54.3,50.9,100.1,129.5,122.7,-0.703,46.4,130.8,37.8,0,C2
11,9,7,56,54.9,52.8,42.3,-0.962,54.8,49.5,100.0,129.5,122.7,-0.701,45.6,120.2,27.3,0,C2
11,9,7,57,54.3,52.8,42.7,-0.96,55.1,47.4,99.9,129.6,122.6,-0.694,45.7,128.9,31.2,0,C2
11,9,7,58,55.6,52.8,43.0,-0.959,54.6,46.9,99.9,129.7,122.7,-0.702,46.4,126.7,33.1,0,C2
11,9,7,59,55.2,52.8,43.3,-0.957,54.9,48.1,99.8,129.8,123.0,-0.694,47.8,126.6,33.6,0,C2
11,9,8,0,57.0,52.8,43.6,-0.956,53.4,46.3,99.7,129.9,123.0,-0.698,48.1,119.4,32.4,0,C2
