Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
11,8,10,12,54.9,53.4,41.1,-0.964,50.2,51.0,100.1,129.5,117.0,-0.704,59.9,138.4,21.9,0,C2
11,8,10,13,54.9,53.5,41.3,-0.962,50.6,50.8,100.0,129.4,117.0,-0.698,58.2,122.8,23.9,0,C2
11,8,10,14,54.9,53.6,41.6,-0.96,50.6,49.8,99.4,129.5,117.0,-0.695,58.7,108.3,22.8,0,C2
11,8,10,15,55.1,53.4,42.0,-0.959,51.4,49.8,97.8,129.5,117.2,-0.694,59.0,137.3,22.5,0,C2
11,8,10,16,55.2,53.4,42.4,-0.959,49.3,49.2,96.6,129.6,117.1,-0.694,59.3,137.5,18.6,0,C2
11,8,10,17,55.6,53.5,42.7,-0.956,50.5,48.9,95.3,129.6,117.2,-0.687,59.9,105.5,20.2,0,C2
11,8,10,18,55.4,53.5,42.5,-0.958,49.7,48.9,94.4,129.6,117.1,-0.692,61.3,125.5,19.6,0,C2
11,8,10,19,55.0,53.5,41.9,-0.962,48.5,49.6,93.7,129.6,117.0,-0.699,61.3,139.0,21.4,0,C2
11,8,10,20,54.4,53.5,41.2,-0.964,47.8,49.4,93.2,129.5,116.9,-0.697,61.1,127.6,26.2,0,C2
11,8,10,21,54.6,53.5,41.3,-0.963,51.5,50.9,92.7,129.5,116.9,-0.699,59.9,105.6,17.2,0,C2
11,8,10,22,54.9,53.5,41.6,-0.961,51.8,50.3,92.6,129.5,116.9,-0.695,60.1,124.8,22.2,0,C2
11,8,10,23,55.1,53.5,41.9,-0.96,49.8,49.3,92.8,129.5,116.8,-0.693,60.7,140.8,21.6,0,C2
11,8,10,24,55.4,53.5,42.3,-0.958,50.3,50.1,93.1,129.5,116.8,-0.69,60.8,133.5,21.6,0,C2
11,8,10,25,55.3,53.5,42.7,-0.957,51.9,49.4,93.6,129.6,116.9,-0.685,61.7,97.3,21.0,0,C2
11,8,10,26,48.8,53.5,42.6,-0.96,50.2,49.4,94.6,129.7,116.9,-0.695,62.1,136.2,17.8,0,C2
11,8,10,27,49.4,53.5,41.8,-0.963,49.3,49.6,94.0,129.7,116.8,-0.697,63.0,141.8,20.3,0,C2
11,8,10,28,49.6,53.6,41.2,-0.964,51.1,50.5,93.6,129.8,116.9,-0.701,63.0,114.5,22.7,0,C2
11,8,10,29,50.1,53.5,41.2,-0.964,50.4,52.0,93.2,129.7,116.8,-0.691,62.4,100.6,28.4,0,C2
11,8,10,30,50.4,53.6,41.5,-0.961,50.1,51.8,92.7,129.7,116.8,-0.699,61.5,130.1,25.4,0,C2
11,8,10,31,50.0,53.4,41.8,-0.96,50.9,50.3,92.5,129.7,116.9,-0.694,61.5,131.9,25.8,0,C2
11,8,10,32,49.4,53.5,42.1,-0.959,50.7,49.8,92.4,129.7,116.9,-0.689,61.6,128.8,27.5,0,C2
11,8,10,33,49.5,53.5,42.4,-0.957,49.6,49.5,92.5,129.8,116.8,-0.69,61.8,104.7,26.6,0,C2
11,8,10,34,50.2,53.4,42.8,-0.956,50.3,50.2,92.6,129.8,116.8,-0.691,62.5,131.3,30.0,0,C2
11,8,10,35,50.3,53.4,42.5,-0.959,49.8,50.1,93.5,129.8,116.8,-0.694,63.6,138.6,20.6,0,C2
11,8,10,36,50.4,53.4,41.8,-0.963,49.0,50.9,93.6,129.8,116.8,-0.694,63.7,135.7,26.1,0,C2
11,8,10,37,49.9,53.4,41.2,-0.964,46.7,53.1,93.0,129.7,116.7,-0.694,63.4,101.8,24.2,0,C2
11,8,10,38,49.4,53.4,41.3,-0.962,49.6,53.9,92.4,129.5,116.5,-0.699,63.1,134.5,30.3,0,C2
11,8,10,39,50.0,53.4,41.7,-0.96,50.5,52.5,91.5,129.5,116.7,-0.703,62.5,140.1,26.4,0,C2
11,8,10,40,50.5,53.3,42.1,-0.96,51.5,50.8,90.9,129.6,116.6,-0.694,62.2,109.2,28.0,0,C2
11,8,10,41,50.2,53.3,42.5,-0.958,50.2,50.5,90.4,129.7,116.6,-0.697,62.7,126.6,26.0,0,C2
11,8,10,42,49.4,53.4,42.8,-0.957,50.5,50.4,89.9,129.8,116.7,-0.689,63.0,140.3,24.1,0,C2
11,8,10,43,49.6,53.4,42.1,-0.961,48.1,51.6,89.6,129.8,116.7,-0.698,63.9,109.3,25.6,0,C2
11,8,10,44,50.5,53.3,41.3,-0.964,49.1,53.3,89.2,129.8,116.5,-0.704,63.5,110.9,29.5,0,C2
11,8,10,45,50.3,53.3,41.1,-0.963,51.3,52.3,88.9,129.7,116.6,-0.701,63.0,138.5,27.1,0,C2
11,8,10,46,49.9,53.3,41.4,-0.962,48.5,51.7,88.6,129.7,116.5,-0.706,62.2,134.0,25.3,0,C2
11,8,10,47,49.6,53.3,41.7,-0.962,50.7,51.3,88.2,129.7,116.3,-0.697,62.7,105.7,27.5,0,C2
11,8,10,48,50.3,53.3,42.0,-0.959,50.9,51.6,87.9,129.7,116.3,-0.697,62.7,131.3,28.0,0,C2
11,8,10,49,50.2,53.3,42.4,-0.958,50.3,51.6,87.8,129.8,116.2,-0.694,63.1,141.8,25.5,0,C2
11,8,10,50,49.9,53.3,42.7,-0.956,50.8,52.1,87.8,129.8,116.3,-0.696,64.3,123.2,22.7,0,C2
11,8,10,51,49.7,53.4,42.6,-0.959,48.7,51.7,87.8,130.1,116.2,-0.698,64.9,103.1,24.5,0,C2
11,8,10,52,50.4,53.4,41.9,-0.963,49.7,51.6,87.9,130.3,116.3,-0.708,64.9,134.4,22.7,0,C2
11,8,10,53,49.9,53.3,41.3,-0.965,49.7,50.7,88.1,130.4,116.4,-0.709,64.3,140.6,25.1,0,C2
11,8,10,54,49.6,53.4,41.4,-0.962,50.1,51.1,88.1,130.2,116.4,-0.709,63.4,112.5,26.6,0,C2
11,8,10,55,50.4,53.3,41.7,-0.96,48.7,51.6,88.1,130.1,116.6,-0.701,62.5,124.6,25.1,0,C2
11,8,10,56,49.9,53.3,42.1,-0.959,48.6,52.0,88.0,130.0,116.6,-0.702,62.8,142.0,25.1,0,C2
11,8,10,57,49.7,53.3,42.4,-0.957,49.3,52.4,87.9,130.0,116.6,-0.694,63.1,132.2,21.3,0,C2
11,8,10,58,50.2,53.3,42.8,-0.957,49.9,52.5,87.9,130.0,116.4,-0.695,63.3,105.1,27.0,0,C2
11,8,10,59,49.5,53.3,42.5,-0.96,49.4,52.2,87.9,130.0,116.3,-0.703,64.2,135.0,27.3,0,C2
11,8,11,0,49.6,53.4,41.7,-0.962,48.7,51.9,88.0,130.0,116.5,-0.704,64.5,142.0,25.1,0,C2
11,8,11,1,49.8,53.3,41.1,-0.964,49.8,52.1,88.2,129.8,116.3,-0.711,64.0,104.1,30.8,0,C2
11,8,11,2,50.5,53.3,41.3,-0.963,51.3,52.9,88.4,129.7,116.1,-0.708,62.6,135.7,29.3,0,C2
11,8,11,3,49.8,53.4,41.6,-0.961,49.9,54.3,88.9,129.6,116.1,-0.707,61.4,142.7,24.9,0,C2
11,8,11,4,50.0,53.3,41.9,-0.96,50.0,55.1,89.5,129.6,116.2,-0.708,61.3,115.9,27.5,0,C2
11,8,11,5,50.2,53.4,42.2,-0.96,50.0,55.7,90.2,129.7,116.1,-0.702,61.0,112.1,25.3,0,C2
11,8,11,6,49.5,53.4,42.5,-0.958,49.1,55.9,91.0,129.7,116.2,-0.697,60.8,135.2,26.9,0,C2
