Month,Day,Hour,Minute,FT-3061-2,TT-3061-1,TT-3061-2,PT-3061-2,FT-3061-4,TT-3061-5,TT-3061-3,TT-3061-4,TT-3061-6,PT-3061-3 (old),LT-3061-2,FT-3061-3,FT-3062-1,cluster,color
11,8,17,34,23.4,51.7,42.6,-0.959,60.8,66.8,99.1,129.8,116.1,-0.711,59.6,138.1,23.2,0,C2
11,8,17,35,35.3,51.7,42.7,-0.957,61.4,67.3,98.6,129.8,116.2,-0.707,58.9,144.9,24.1,0,C2
11,8,17,36,35.0,51.7,42.9,-0.956,59.4,70.1,98.9,129.8,116.2,-0.694,59.2,111.9,23.3,0,C2
11,8,17,37,40.6,51.7,42.9,-0.958,59.0,74.8,99.1,129.8,116.3,-0.705,59.7,122.9,35.3,0,C2
11,8,17,38,49.6,51.7,42.1,-0.962,59.2,73.6,98.2,129.7,116.2,-0.713,58.9,143.2,40.8,0,C2
11,8,17,39,51.0,51.7,41.6,-0.965,60.3,59.9,97.0,129.5,116.2,-0.716,57.2,135.8,44.2,0,C2
11,8,17,40,49.7,51.7,41.6,-0.962,56.3,58.2,96.8,129.4,116.2,-0.713,56.0,105.2,41.4,0,C2
11,8,17,41,49.6,51.7,42.0,-0.962,55.2,58.3,98.8,129.3,116.2,-0.717,54.0,130.3,39.2,0,C2
11,8,17,42,50.1,51.7,42.2,-0.961,56.4,58.4,100.0,129.2,116.1,-0.71,52.4,144.1,42.9,0,C2
11,8,17,43,54.2,51.7,42.5,-0.96,55.0,58.2,99.5,129.2,116.1,-0.711,51.6,129.0,33.6,0,C2
11,8,17,44,54.9,51.7,42.8,-0.959,55.3,57.5,98.2,129.2,116.2,-0.71,50.1,104.6,34.3,0,C2
11,8,17,45,59.9,51.7,43.0,-0.956,54.4,56.9,97.4,129.2,116.1,-0.698,50.4,143.6,32.2,0,C2
11,8,17,46,60.1,51.7,42.8,-0.959,54.5,55.9,96.8,129.4,116.4,-0.708,50.7,144.3,27.3,0,C2
11,8,17,47,59.7,51.6,42.1,-0.962,53.4,55.1,96.1,129.4,116.4,-0.712,50.7,118.3,34.8,0,C2
11,8,17,48,53.9,51.6,41.5,-0.964,55.5,54.9,95.7,129.3,116.4,-0.718,49.9,110.5,29.8,0,C2
11,8,17,49,55.3,51.6,41.7,-0.962,57.5,55.2,95.8,129.2,116.3,-0.707,49.0,131.6,26.2,0,C2
11,8,17,50,55.3,51.6,42.1,-0.961,56.2,55.4,95.5,129.2,116.4,-0.712,47.7,142.8,31.3,0,C2
11,8,17,51,54.3,51.6,42.4,-0.959,54.1,55.3,96.0,129.2,116.3,-0.698,47.9,132.6,27.3,0,C2
11,8,17,52,54.9,51.6,42.8,-0.957,55.9,55.1,97.7,129.3,116.3,-0.7,48.1,108.0,26.4,0,C2
11,8,17,53,55.1,51.6,43.1,-0.957,54.5,54.6,98.9,129.5,116.2,-0.697,48.2,136.8,25.7,0,C2
11,8,17,54,55.6,51.6,42.6,-0.96,52.6,53.3,98.9,129.5,116.2,-0.7,48.8,147.0,25.5,0,C2
11,8,17,55,57.3,51.7,41.9,-0.964,55.1,52.4,97.7,129.5,116.2,-0.704,48.9,117.2,23.7,0,C2
11,8,17,56,60.8,51.6,41.5,-0.963,55.1,51.9,96.7,129.4,116.3,-0.703,48.5,100.9,24.4,0,C2
11,8,17,57,59.8,51.6,41.7,-0.962,54.7,52.4,95.7,129.4,116.3,-0.708,47.7,139.0,19.2,0,C2
11,8,17,58,59.9,51.6,42.1,-0.96,55.3,53.1,95.1,129.4,116.4,-0.701,47.6,145.9,25.8,0,C2
11,8,17,59,59.6,51.6,42.4,-0.96,53.1,53.8,94.8,129.4,116.4,-0.704,47.3,123.2,22.4,0,C2
11,8,18,0,61.1,51.6,42.8,-0.958,55.0,54.6,95.4,129.5,116.4,-0.694,47.2,105.9,22.3,0,C2
11,8,18,1,60.8,51.5,43.1,-0.958,55.1,53.0,95.8,129.6,116.4,-0.696,47.8,124.4,22.8,0,C2
11,8,18,2,59.5,51.6,42.5,-0.96,54.3,51.5,94.6,129.6,116.5,-0.698,48.5,141.6,24.8,0,C2
11,8,18,3,60.6,51.6,41.6,-0.965,53.5,50.5,93.5,129.5,116.6,-0.704,48.5,125.8,19.9,0,C2
11,8,18,4,59.3,51.6,41.4,-0.963,55.7,50.2,92.7,129.5,116.6,-0.703,48.1,106.7,22.7,0,C2
11,8,18,5,60.6,51.5,41.7,-0.961,56.6,50.3,92.8,129.5,116.5,-0.694,46.9,128.2,31.9,0,C2
11,8,18,6,59.3,51.6,42.0,-0.96,54.3,50.3,94.1,129.5,116.7,-0.702,47.5,131.5,34.3,0,C2
11,8,18,7,60.3,51.6,42.4,-0.959,55.3,50.1,94.5,129.5,116.6,-0.694,47.1,144.1,30.1,0,C2
11,8,18,8,59.9,51.6,42.7,-0.957,54.2,49.9,95.0,129.6,116.7,-0.69,47.7,113.4,46.4,0,C2
11,8,18,9,60.1,51.6,43.0,-0.957,56.6,49.6,95.0,129.7,116.6,-0.68,48.7,105.5,45.9,0,C2
11,8,18,10,60.5,51.6,42.7,-0.959,54.1,48.9,93.6,129.8,116.6,-0.697,49.6,136.0,38.7,0,C2
11,8,18,11,59.5,51.6,42.0,-0.964,52.5,47.9,92.6,129.8,116.6,-0.699,50.1,139.6,40.4,0,C2
11,8,18,12,59.7,51.6,41.4,-0.964,54.8,47.4,91.9,129.7,116.8,-0.703,49.5,120.3,40.5,0,C2
11,8,18,13,60.0,51.6,41.7,-0.962,55.5,47.9,91.5,129.6,116.7,-0.691,49.3,107.0,39.3,0,C2
11,8,18,14,60.4,51.5,42.2,-0.96,56.3,48.1,92.8,129.7,116.8,-0.69,49.2,137.0,41.8,0,C2
11,8,18,15,59.9,51.5,42.5,-0.958,56.7,47.8,93.6,129.6,116.8,-0.687,49.4,141.4,42.9,0,C2
11,8,18,16,59.3,51.5,42.9,-0.956,55.1,47.8,93.7,129.7,116.9,-0.684,50.1,128.2,40.0,0,C2
11,8,18,17,60.3,51.5,43.0,-0.958,54.9,47.7,93.9,129.8,116.9,-0.685,51.3,109.4,38.9,0,C2
11,8,18,18,56.7,51.5,42.1,-0.963,54.4,46.7,94.1,129.7,116.8,-0.693,51.9,125.5,38.5,0,C2
