TT-3061-3,TT-3061-5,LT-3061-2,mean,TT-3061-3,TT-3061-5,LT-3061-2,mean
R2,R2,R2,R2,nRMSE,nRMSE,nRMSE,nRMSE
0.8743743031848593,0.9174671270024775,0.9511976515544212,0.9143463605805859,6.9934913590563825,5.051440252691822,3.393327843050902,5.146086484933035
0.8268962910796402,0.8514879692778368,0.9036527136160297,0.8606789913245022,8.061868437953795,6.7783169620200505,4.7692810657818185,6.536488821918554
0.7540672808249974,0.789481154412098,0.835195489871764,0.7929146417029531,9.190707029801695,8.073351685109184,6.239427573872076,7.83449542959432
0.6716691700378703,0.7448015277065287,0.774908333398204,0.7304596770475343,10.264646949188938,8.892023436288254,7.293493438388126,8.816721274621772
0.588694803516395,0.7180158323419549,0.7476190884751375,0.6847765747778292,11.30476155387446,9.35119917321321,7.724717387473197,9.460226038186955
0.5123488669467425,0.7027985464938964,0.7385125967484407,0.6512200033963599,12.267781304664089,9.604540480623806,7.864213022222,9.912178269169965
0.44600630574999733,0.6915080394801529,0.7279078566174307,0.6218074006158604,12.819248104884684,9.787497989606443,8.023725672306462,10.210157255599198
0.38960668824112843,0.6803502670315182,0.7086926113223104,0.5928831888649857,13.198723779744887,9.965158033330773,8.303829032652159,10.489236948575941
0.34137218074767894,0.6676285256136065,0.6760336557581624,0.5616781207064826,13.50772677474183,10.163293584568486,8.758505871722251,10.809842077010856
0.2988824405046794,0.651961606546887,0.6288096743137105,0.5265512404550923,13.733981285814453,10.400209540161933,9.376586453409857,11.170259093128749
0.2606646669404056,0.6343067481306006,0.5697773895069025,0.4882496015259696,13.95531415908757,10.661324051064556,10.096177772453306,11.570938660868478
0.2259380362837099,0.6172367347757046,0.5110439721802503,0.45140624774655497,14.185949047275322,10.9066697595249,10.765089574726979,11.952569460509068
0.19521094116391113,0.5989209827297437,0.47071020484473414,0.42161404291279636,14.264116803895863,11.163758075997805,11.202932169580986,12.210269016491551
0.1675094688779456,0.5811728416360897,0.4511598635426014,0.39994739135221224,14.3100665923421,11.408994223429342,11.411449296710012,12.376836704160484
0.14191996938000917,0.5643454888989629,0.4409825895412408,0.38241601594007096,14.380051584208406,11.636378469886562,11.52021385760423,12.512214637233066
0.11813700101906577,0.5473420414472778,0.4309571063211548,0.3654787162624995,14.432211224385256,11.860679584786823,11.62709408012805,12.639994963100042
0.09738974695960279,0.5302457409972339,0.4142291231855859,0.3472882037141409,14.458859576857924,12.080786002503082,11.801226357599964,12.780290645653658
0.08173668555666158,0.5132941385986788,0.3886099596249527,0.32788026126009767,14.5480353681067,12.29434872562636,12.06157482103037,12.967986304921142
0.06754762654292834,0.49429423848169596,0.3556447642495131,0.30582887642471246,14.677751371816496,12.530341031685463,12.387653205818907,13.198581869773621
0.05480424834095898,0.47327871387596876,0.3217107491974781,0.28326457047146864,14.79842968760659,12.786752821453895,12.714679270290505,13.433287259783663
0.35573883609495927,0.6484969132739458,0.6023677696935013,0.5355345063541355,12.767686099765372,10.269853194178637,9.36675988834111,10.801433060761704
