TT-3061-3,TT-3061-5,LT-3061-2,mean,TT-3061-3,TT-3061-5,LT-3061-2,mean
R2,R2,R2,R2,nRMSE,nRMSE,nRMSE,nRMSE
0.8559046480159669,0.8579658683972837,0.9325921925874672,0.8821542363335726,7.489964975681304,6.62671204226765,3.988049685582705,6.034908901177221
0.7457598657070545,0.8042054078478134,0.894438083951778,0.814801119168882,9.770225211022163,7.7828991154036045,4.9921405703435315,7.515088298923099
0.6209158028810771,0.7566602168385994,0.8486156748259153,0.7420638981818639,11.410603294646709,8.67990435669641,5.979992732010536,8.690166794451217
0.5030009719270896,0.7257148395440889,0.8079647919769462,0.6788935344827083,12.628912491719932,9.218552205028091,6.73668620393621,9.528050300228077
0.39632548761169806,0.7048827299385704,0.7795071485401444,0.6269051220301376,13.69558943081908,9.56648196611626,7.220239508960471,10.16077030196527
0.29707929396908117,0.6918339205976034,0.7617695561005967,0.5835609235557605,14.728705371676067,9.780105583877678,7.506344855183013,10.671718603578919
0.2054163700442282,0.6790950846151211,0.7462491356467729,0.5435868634353741,15.352529798172313,9.982468426940187,7.7485749135200805,11.027857712877527
0.12333799600215078,0.6634768015523342,0.7253944627066027,0.5040697534203625,15.817693244714151,10.22479292637197,8.06226917798663,11.36825178302425
0.0494657551033475,0.6466637916755007,0.6980080980495456,0.46471254827613123,16.227294427174343,10.478923538535865,8.456248297891888,11.720822087867367
-0.018014319227318998,0.6285612498067742,0.6680067482618118,0.4261845596137557,16.54923688906236,10.744151324252876,8.867701504957507,12.05369657275758
-0.07866321624545236,0.6092419009637423,0.6394985500356891,0.39002574491799297,16.85628328238704,11.02063616480962,9.241955675774518,12.372958374323725
-0.13113662071312748,0.5895697166718066,0.6167487572446002,0.3583939510677598,17.14857603580748,11.293972782010671,9.53069412245733,12.657747646758494
-0.1767834621861537,0.5685701673796433,0.6008381799621938,0.3308749617185611,17.248531769683407,11.578452857437323,9.728803756783853,12.851929461301529
-0.21558121484714188,0.5461514257886887,0.5881589591055445,0.3062430566823638,17.291950893998585,11.876416791210714,9.885136815555647,13.017834833588315
-0.24857946927500718,0.5243633709394511,0.5741487213170752,0.283310874327173,17.34621164906248,12.158622554049623,10.054879077530092,13.1865710935474
-0.27573566027393115,0.5044386262914464,0.5573398228297626,0.26201426294909264,17.358518780351567,12.410041033382067,10.254958595267174,13.34117280300027
-0.29677501212087254,0.4849622871408106,0.5408672318099681,0.24301816894330205,17.330704821024824,12.649674300531025,10.447981558899585,13.476120226818479
-0.3148589578557466,0.4649097543721944,0.5264340411518869,0.22549494588944488,17.408458473913818,12.890974710721064,10.615368472603711,13.63826721907953
-0.33196753416381597,0.44338567333585976,0.5109898629018181,0.20746933402462064,17.542561880265854,13.1459244042056,10.791586318672229,13.82669086771456
-0.34973938530601756,0.4214073178717678,0.4947005758893712,0.1887895028183738,17.683967710778894,13.401589264322755,10.974186684924247,14.019914553341964
0.06796856695235537,0.6158030075784549,0.6756135297447746,0.4531283680918616,15.344326021598118,10.77556481740855,8.554189926442046,11.558026921816237
