TT-3061-3,TT-3061-5,LT-3061-2,mean,TT-3061-3,TT-3061-5,LT-3061-2,mean
R2,R2,R2,R2,nRMSE,nRMSE,nRMSE,nRMSE
0.9320322977933839,0.9339941229801906,0.9660638072837977,0.944030076019124,4.230761129893023,4.52194193526029,2.836321873054211,3.863008312735841
0.8574686390155246,0.8798580833708791,0.9356000574024894,0.8909755932629645,6.088885036264028,6.101352986001997,3.9077063078310417,5.365981443365688
0.7525929865877665,0.8261591961472402,0.8945240572011807,0.8244254133120625,7.913779434629924,7.339929950431783,5.001697689504211,6.75180235818864
0.6413042439796361,0.7925180393253155,0.8612949460493968,0.7650390764514494,9.402491954503745,8.019885010588217,5.736417504444116,7.719598156512027
0.5401478187765791,0.774887052587627,0.8415466108032496,0.7188604940558186,10.540929354951272,8.35478406050938,6.131613516843256,8.34244231076797
0.4517136906207838,0.7658582070727977,0.8326226675654227,0.6833981884196682,11.397580864206619,8.521556126714913,6.302595693823167,8.740577561581565
0.37467479083094557,0.7576179712397096,0.8282480378469375,0.6535135999725309,12.054788571843691,8.670117820693358,6.385552856810388,9.03681974978248
0.31100046526429415,0.7461886530752673,0.8260883073068324,0.6277591418821312,12.623015838824033,8.871512768846125,6.427431688217353,9.307320098629171
0.2618684031162761,0.7310042132272301,0.8240669720211267,0.6056465294548776,13.080613530947293,9.131992038044613,6.4667291144388654,9.559778227810257
0.2245418370404404,0.7108059739111825,0.8170986058103014,0.5841488055873081,13.422693144436968,9.467048442552572,6.595849637336188,9.828530408108575
0.534734517302563,0.7918891512937439,0.8627154069290734,0.7297796918417934,10.075553886050058,7.9000121139643245,5.579191588230279,7.8515858627482205
