TT-3061-3,TT-3061-5,LT-3061-2,mean,TT-3061-3,TT-3061-5,LT-3061-2,mean
R2,R2,R2,R2,nRMSE,nRMSE,nRMSE,nRMSE
0.8845660080091289,0.9108681736917716,0.9365490984743619,0.910661093391754,6.703809401529086,5.249502436239706,3.8692283250580246,5.274180054275606
0.7961433018257957,0.8496406360132699,0.8940560048471383,0.8466133142287346,8.748729983626141,6.82034423457218,5.001166883266964,6.856747033821762
0.6980312569470646,0.8031683754379948,0.8563227490688093,0.7858407938179562,10.18407906197885,7.8064902182734155,5.82578169242952,7.938783657560595
0.5973728102987564,0.7674777230444085,0.835947988283077,0.7335995072087473,11.366839665366864,8.487774778372074,6.226538365412154,8.693717603050365
0.5082060570613902,0.7383739732411891,0.8309736659496971,0.6925178987507588,12.36149210842148,9.007316381774874,6.321665808894367,9.230158099696906
0.43157418196389874,0.7137943210008203,0.8313950301473325,0.6589211777040173,13.244888426879859,9.425192961448918,6.314879514105274,9.661653634144683
0.36664999258135866,0.6945855571629307,0.8287275362423959,0.6299876953288951,13.706672378497325,9.738555551269444,6.365929777166135,9.937052568977634
0.3127232001051342,0.6805693974143239,0.8169599287873865,0.6034175087689482,14.005315571722019,9.961741726289333,6.582270668530449,10.1831093221806
0.2683092847728292,0.666684243084154,0.7916578760927652,0.5755504679832494,14.237246494372924,10.177720535412597,7.023743148575298,10.479570059453607
0.2324449836688499,0.6505569811014804,0.7516023387583068,0.5448681011762124,14.369967515588183,10.421175171582119,7.670438445588832,10.820527044253046
0.2003065397244722,0.6323466755708123,0.7056153041890352,0.5127561731614398,14.513784119814712,10.68985758578022,8.351567348528912,11.185069684707948
0.16966788926005782,0.613380229860292,0.6701692908064447,0.4844058033089315,14.692525347001057,10.961476754464321,8.84154761158502,11.4985165710168
0.14517637834438946,0.5931711880051163,0.6514143164085995,0.46325396091936843,14.700838686498093,11.243494109732742,9.091587427854678,11.678640074695172
0.12742046208870217,0.5751567434225009,0.6422461448299164,0.44827445011370654,14.65056979634263,11.490642347863913,9.213190144251223,11.784800762819254
0.11362512954239834,0.5613597622145893,0.6331371021352554,0.4360406646307477,14.615216862202294,11.676184922819678,9.332538072940455,11.874646619320808
0.1013321380772031,0.5499559195639185,0.6192421983697841,0.4235100853369686,14.569073064900929,11.826385195616048,9.510932288935019,11.96879684981733
0.08990051678180544,0.5356656930405937,0.5951157423673918,0.40689398406326366,14.518720427277563,12.010890686296676,9.811348413039275,12.11365317553784
0.08126549345225753,0.5199358731322499,0.5610302179496467,0.3874105281780514,14.551767435012113,12.210174382326976,10.220264793399284,12.327402203579458
0.07464296582293439,0.502522946952072,0.5291932126176007,0.36878637513086904,14.621800793516588,12.42797774316871,10.58882364942075,12.546200728702017
0.06895136271682045,0.48367225095890376,0.5116850306550057,0.3547695481102433,14.687265217288639,12.659966840582577,10.788174462793593,12.711802173554936
0.3134154976522624,0.6521443331956694,0.7246520388489975,0.5634039565656431,13.252530117891869,10.214643228194328,7.847580842088762,10.43825139605832
